to view,We can view the city from here.,ver,Podemos ver a cidade daqui.,[sound:1431_to_view.mp3]
grade,She got a great grade in math.,nota,Ela tirou uma ótima nota em matemática.,[sound:1432_grade.mp3]
context,Read the context before you answer.,contexto,Leia o contexto antes de responder.,[sound:1433_context.mp3]
committee,The committee met on Monday morning.,comitê,O comitê se reuniu na manhã de segunda.,[sound:1434_committee.mp3]
hey,Hey! Come and play with us!,ei,Ei! Venha brincar com a gente!,[sound:1435_hey.mp3]
mistake,Everyone makes a mistake sometimes.,erro,Todo mundo comete um erro às vezes.,[sound:1436_mistake.mp3]
focus,You need to focus during the test.,foco,Você precisa ter foco durante a prova.,[sound:1437_focus.mp3]
smile,Your smile makes everyone happy.,sorriso,Seu sorriso deixa todo mundo feliz.,[sound:1438_smile.mp3]
location,The school location is easy to find.,localização,A localização da escola é fácil de encontrar.,[sound:1439_location.mp3]
clothes,Put your clothes in the bag.,roupas,Coloque suas roupas na bolsa.,[sound:1440_clothes.mp3]
Indian,My friend loves Indian food.,indiano,Minha amiga adora comida indiana.,[sound:1441_indian.mp3]
quiet,Please be quiet in the library.,quieto,Por favor fique quieto na biblioteca.,[sound:1442_quiet.mp3]
to dress,She likes to dress in bright colors.,se vestir,Ela gosta de se vestir com cores vivas.,[sound:1443_to_dress.mp3]
to promise,I promise to be there on time.,prometer,Eu prometo estar lá na hora.,[sound:1444_to_promise.mp3]
aware,Be aware of cars on the street.,consciente,Seja consciente dos carros na rua.,[sound:1445_aware.mp3]
neighbor,My neighbor has a big friendly dog.,vizinho,Meu vizinho tem um cachorro grande e amigável.,[sound:1446_neighbor.mp3]
complete,Please complete the exercise in class.,completar,Por favor complete o exercício em sala.,[sound:1447_complete.mp3]
drive,My dad can drive very well.,dirigir,Meu pai sabe dirigir muito bem.,[sound:1448_drive.mp3]
function,Each button has a different function.,função,Cada botão tem uma função diferente.,[sound:1449_function.mp3]
bone,The dog buried the bone outside.,osso,O cachorro enterrou o osso lá fora.,[sound:1450_bone.mp3]
active,She is a very active student.,ativo,Ela é uma aluna muito ativa.,[sound:1451_active.mp3]
to extend,We need to extend the rope.,estender,Precisamos estender a corda.,[sound:1452_to_extend.mp3]
chief,The chief spoke to the tribe.,chefe,O chefe falou com a tribo.,[sound:1453_chief.mp3]
average,My average score is seven.,média,Minha nota média é sete.,[sound:1454_average.mp3]
to combine,Let us combine the colors.,combinar,Vamos combinar as cores.,[sound:1455_to_combine.mp3]
wine,My mom drinks wine at dinner.,vinho,Minha mãe bebe vinho no jantar.,[sound:1456_wine.mp3]
below,The cat is below the table.,abaixo,O gato está abaixo da mesa.,[sound:1457_below.mp3]
cool,The water is very cool today.,legal,A água está muito legal hoje.,[sound:1458_cool.mp3]
voter,Each voter chooses one candidate.,eleitor,Cada eleitor escolhe um candidato.,[sound:1459_voter.mp3]
mean,That word can mean many things.,significar,Essa palavra pode significar muitas coisas.,[sound:1460_mean.mp3]
to demand,The students demand more free time.,exigir,Os alunos exigem mais tempo livre.,[sound:1461_to_demand.mp3]
learning,Learning English is very fun.,aprendizado,O aprendizado de inglês é muito divertido.,[sound:1462_learning.mp3]
bus,I take the bus to school.,ônibus,Eu tomo o ônibus para a escola.,[sound:1463_bus.mp3]
hell,The book describes hell as very hot.,inferno,O livro descreve o inferno como muito quente.,[sound:1464_hell.mp3]
dangerous,That dog looks very dangerous.,perigoso,Aquele cachorro parece muito perigoso.,[sound:1465_dangerous.mp3]
to remind,Please remind me of the test.,lembrar,Por favor me lembre da prova.,[sound:1466_to_remind.mp3]
moral,The story has a good moral.,moral,A história tem uma boa moral.,[sound:1467_moral.mp3]
United,They are united as a team.,unidos,Eles estão unidos como uma equipe.,[sound:1468_united.mp3]
category,She won in the art category.,categoria,Ela ganhou na categoria de arte.,[sound:1469_category.mp3]
relatively,The test was relatively easy today.,relativamente,A prova foi relativamente fácil hoje.,[sound:1470_relatively.mp3]
victory,Our team celebrated the victory.,vitória,Nosso time celebrou a vitória.,[sound:1471_victory.mp3]
key,He lost the key to his house.,chave,Ele perdeu a chave de sua casa.,[sound:1472_key.mp3]
academic,She has a strong academic record.,acadêmico,Ela tem um bom histórico acadêmico.,[sound:1473_academic.mp3]
visit,We will visit our grandparents soon.,visita,Faremos uma visita aos nossos avós em breve.,[sound:1474_visit.mp3]
Internet,I use the Internet for homework.,Internet,Eu uso a Internet para a lição de casa.,[sound:1475_internet.mp3]
healthy,Eating fruits keeps you healthy.,saudável,Comer frutas te mantém saudável.,[sound:1476_healthy.mp3]
to fire,The boss had to fire the worker.,demitir,O chefe teve que demitir o trabalhador.,[sound:1477_to_fire.mp3]
negative,Try not to have negative thoughts.,negativo,Tente não ter pensamentos negativos.,[sound:1478_negative.mp3]
following,The following lesson is about math.,seguinte,A lição seguinte é sobre matemática.,[sound:1479_following.mp3]
historical,This is a historical building.,histórico,Este é um edifício histórico.,[sound:1480_historical.mp3]
medicine,She took medicine for her cold.,remédio,Ela tomou remédio para o resfriado.,[sound:1481_medicine.mp3]
tour,We went on a tour of the city.,passeio,Fizemos um passeio pela cidade.,[sound:1482_tour.mp3]
to depend,Results depend on your hard work.,depender,Os resultados dependem do seu esforço.,[sound:1483_to_depend.mp3]
photo,He took a photo of the sunset.,foto,Ele tirou uma foto do pôr do sol.,[sound:1484_photo.mp3]
finding,Her finding helped solve the problem.,descoberta,Sua descoberta ajudou a resolver o problema.,[sound:1485_finding.mp3]
to grab,Please grab your backpack now.,pegar,Por favor pegue sua mochila agora.,[sound:1486_to_grab.mp3]
direct,Take the direct road to school.,direto,Pegue o caminho direto para a escola.,[sound:1487_direct.mp3]
classroom,Our classroom has many windows.,sala de aula,Nossa sala de aula tem muitas janelas.,[sound:1488_classroom.mp3]
contact,Please contact me after class.,contato,Por favor entre em contato comigo após a aula.,[sound:1489_contact.mp3]
justice,Everyone deserves justice and respect.,justiça,Todos merecem justiça e respeito.,[sound:1490_justice.mp3]
to participate,All students must participate today.,participar,Todos os alunos devem participar hoje.,[sound:1491_to_participate.mp3]
daily,I have a daily reading routine.,diário,Eu tenho uma rotina diária de leitura.,[sound:1492_daily.mp3]
fair,The game must be fair for all.,justo,O jogo deve ser justo para todos.,[sound:1493_fair.mp3]
pair,I need a new pair of shoes.,par,Eu preciso de um novo par de sapatos.,[sound:1494_pair.mp3]
famous,She is a famous singer in Brazil.,famoso,Ela é uma cantora famosa no Brasil.,[sound:1495_famous.mp3]
exercise,Daily exercise is good for you.,exercício,O exercício diário faz bem para você.,[sound:1496_exercise.mp3]
knee,He hurt his knee during the game.,joelho,Ele machucou o joelho durante o jogo.,[sound:1497_knee.mp3]
flower,She gave me a beautiful flower.,flor,Ela me deu uma flor bonita.,[sound:1498_flower.mp3]
tape,Use tape to close the box.,fita,Use fita para fechar a caixa.,[sound:1499_tape.mp3]
to hire,They want to hire a new teacher.,contratar,Eles querem contratar um novo professor.,[sound:1500_to_hire.mp3]
familiar,This song sounds very familiar.,familiar,Essa música parece muito familiar.,[sound:1501_familiar.mp3]
appropriate,This behavior is appropriate at school.,apropriado,Este comportamento é apropriado na escola.,[sound:1502_appropriate.mp3]
supply,We need to supply water to everyone.,fornecer,Precisamos fornecer água para todos.,[sound:1503_supply.mp3]
fully,She is fully ready for the test.,completamente,Ela está completamente pronta para a prova.,[sound:1504_fully.mp3]
cut,He used scissors to cut the paper.,cortar,Ele usou tesoura para cortar o papel.,[sound:1505_cut.mp3]
will,I will go to the park tomorrow.,vontade,Eu vou ao parque amanhã.,[sound:1506_will.mp3]
actor,The actor performed on the big stage.,ator,O ator se apresentou no grande palco.,[sound:1507_actor.mp3]
birth,The birth of a baby is special.,nascimento,O nascimento de um bebê é especial.,[sound:1508_birth.mp3]
search,Let us search for the lost keys.,procurar,Vamos procurar as chaves perdidas.,[sound:1509_search.mp3]
to tie,I need to tie my shoes now.,amarrar,Eu preciso amarrar meu tênis agora.,[sound:1510_to_tie.mp3]
democracy,Democracy gives people the right to vote.,democracia,A democracia dá às pessoas o direito de votar.,[sound:1511_democracy.mp3]
eastern,The eastern sky is bright at sunrise.,leste,O céu a leste é claro ao amanhecer.,[sound:1512_eastern.mp3]
primary,Reading is a primary skill for students.,primário,A leitura é uma habilidade primária para alunos.,[sound:1513_primary.mp3]
yesterday,I played football yesterday with my friends.,ontem,Eu joguei futebol ontem com meus amigos.,[sound:1514_yesterday.mp3]
circle,Draw a circle on your paper.,círculo,Desenhe um círculo no seu papel.,[sound:1515_circle.mp3]
device,This device helps us watch videos.,dispositivo,Este dispositivo nos ajuda a assistir vídeos.,[sound:1516_device.mp3]
progress,She made great progress in math.,progresso,Ela fez um grande progresso em matemática.,[sound:1517_progress.mp3]
next,I will read the next chapter today.,próximo,Eu vou ler o próximo capítulo hoje.,[sound:1518_next.mp3]
front,She sat at the front of the class.,frente,Ela sentou na frente da sala.,[sound:1519_front.mp3]
bottom,The box is at the bottom of the pile.,fundo,A caixa está no fundo da pilha.,[sound:1520_bottom.mp3]
island,The island is surrounded by blue water.,ilha,A ilha é cercada de água azul.,[sound:1521_island.mp3]
exchange,We exchange gifts on special days.,trocar,Nós trocamos presentes em dias especiais.,[sound:1522_exchange.mp3]
clean,Please clean your room before dinner.,limpo,Por favor limpe seu quarto antes do jantar.,[sound:1523_clean.mp3]
studio,The artist works in a small studio.,estúdio,O artista trabalha em um pequeno estúdio.,[sound:1524_studio.mp3]
to train,Athletes train every day to get better.,treinar,Atletas treinam todos os dias para melhorar.,[sound:1525_to_train.mp3]
lady,The kind lady helped the lost child.,senhora,A gentil senhora ajudou a criança perdida.,[sound:1526_lady.mp3]
colleague,My colleague helped me with the project.,colega,Meu colega me ajudou com o projeto.,[sound:1527_colleague.mp3]
application,I downloaded a new application on my phone.,aplicativo,Eu baixei um novo aplicativo no meu celular.,[sound:1528_application.mp3]
neck,She wore a necklace around her neck.,pescoço,Ela usou um colar em volta do pescoço.,[sound:1529_neck.mp3]
to lean,Do not lean against the wet wall.,apoiar,Não se apoie na parede molhada.,[sound:1530_to_lean.mp3]
damage,The storm caused damage to the roof.,dano,A tempestade causou dano ao telhado.,[sound:1531_damage.mp3]
plastic,The bottle is made of plastic.,plástico,A garrafa é feita de plástico.,[sound:1532_plastic.mp3]
tall,The tall tree gives us shade.,alto,A árvore alta nos dá sombra.,[sound:1533_tall.mp3]
plate,Put the food on your plate please.,prato,Coloque a comida no seu prato por favor.,[sound:1534_plate.mp3]
to hate,It is wrong to hate other people.,odiar,É errado odiar outras pessoas.,[sound:1535_to_hate.mp3]
otherwise,Study hard; otherwise you may fail the test.,caso contrário,Estude muito; caso contrário você pode reprovar na prova.,[sound:1536_otherwise.mp3]
writing,Her writing is very neat and clear.,escrita,A escrita dela é muito organizada e clara.,[sound:1537_writing.mp3]
to press,Press the button to open the door.,apertar,Aperte o botão para abrir a porta.,[sound:1538_to_press.mp3]
male,The male lion has a big mane.,masculino,O leão masculino tem uma grande juba.,[sound:1539_male.mp3]
start,We will start class at eight o'clock.,início,Nós começaremos a aula às oito horas.,[sound:1540_start.mp3]
alive,The plant is still alive after a week.,vivo,A planta ainda está viva após uma semana.,[sound:1541_alive.mp3]
expression,Her expression showed she was very happy.,expressão,A expressão dela mostrou que estava muito feliz.,[sound:1542_expression.mp3]
football,We played football in the park today.,futebol,Nós jogamos futebol no parque hoje.,[sound:1543_football.mp3]
to intend,I intend to finish my homework early.,pretender,Eu pretendo terminar minha lição cedo.,[sound:1544_to_intend.mp3]
to attack,The dog did not attack the child.,atacar,O cachorro não atacou a criança.,[sound:1545_to_attack.mp3]
chicken,We had chicken and rice for lunch.,frango,Nós tivemos frango e arroz no almoço.,[sound:1546_chicken.mp3]
army,The army protects the country from danger.,exército,O exército protege o país do perigo.,[sound:1547_army.mp3]
abuse,It is wrong to abuse animals or people.,abuso,É errado o abuso de animais ou pessoas.,[sound:1548_abuse.mp3]
theater,We watched a play at the theater.,teatro,Nós assistimos a uma peça no teatro.,[sound:1549_theater.mp3]
to shut,Please shut the window; it is cold.,fechar,Por favor feche a janela; está frio.,[sound:1550_to_shut.mp3]
map,Use the map to find the school.,mapa,Use o mapa para encontrar a escola.,[sound:1551_map.mp3]
extra,I have an extra cookie for you.,extra,Eu tenho um biscoito extra para você.,[sound:1552_extra.mp3]
session,The study session was very long.,sessão,A sessão de estudo foi muito longa.,[sound:1553_session.mp3]
danger,The dog was in danger.,perigo,O cachorro estava em perigo.,[sound:1554_danger.mp3]
to welcome,We welcome our new friend today.,dar boas-vindas,Damos boas-vindas ao nosso novo amigo hoje.,[sound:1555_to_welcome.mp3]
domestic,A cat is a domestic animal.,doméstico,O gato é um animal doméstico.,[sound:1556_domestic.mp3]
lots,She has lots of colorful pens.,muitos,Ela tem muitos canetas coloridas.,[sound:1557_lots.mp3]
literature,I love reading literature books.,literatura,Eu adoro ler livros de literatura.,[sound:1558_literature.mp3]
rain,The rain made the streets wet.,chuva,A chuva deixou as ruas molhadas.,[sound:1559_rain.mp3]
desire,He has a desire to learn English.,desejo,Ele tem um desejo de aprender inglês.,[sound:1560_desire.mp3]
assessment,The teacher gave us an assessment today.,avaliação,A professora nos deu uma avaliação hoje.,[sound:1561_assessment.mp3]
injury,The player had a leg injury.,lesão,O jogador teve uma lesão na perna.,[sound:1562_injury.mp3]
respect,We must respect our teachers.,respeito,Devemos ter respeito pelos nossos professores.,[sound:1563_respect.mp3]
northern,Canada is in the northern part of America.,norte,O Canadá fica na parte norte da América.,[sound:1564_northern.mp3]
to nod,She began to nod her head yes.,acenar,Ela começou a acenar a cabeça dizendo sim.,[sound:1565_to_nod.mp3]
to paint,I like to paint colorful pictures.,pintar,Eu gosto de pintar quadros coloridos.,[sound:1566_to_paint.mp3]
fuel,The car needs fuel to move.,combustível,O carro precisa de combustível para se mover.,[sound:1567_fuel.mp3]
leaf,A green leaf fell from the tree.,folha,Uma folha verde caiu da árvore.,[sound:1568_leaf.mp3]
to direct,The teacher will direct the school play.,dirigir,A professora vai dirigir a peça da escola.,[sound:1569_to_direct.mp3]
dry,The clothes are dry after the sun.,seco,As roupas estão secas depois do sol.,[sound:1570_dry.mp3]
Russian,My friend speaks the Russian language.,russo,Meu amigo fala a língua russa.,[sound:1571_russian.mp3]
instruction,Follow each instruction carefully.,instrução,Siga cada instrução com cuidado.,[sound:1572_instruction.mp3]
fight,It is wrong to fight at school.,briga,É errado fazer briga na escola.,[sound:1573_fight.mp3]
pool,We swam in the pool all day.,piscina,Nadamos na piscina o dia todo.,[sound:1574_pool.mp3]
to climb,I love to climb tall trees.,escalar,Eu adoro escalar árvores altas.,[sound:1575_to_climb.mp3]
sweet,This mango is very sweet.,doce,Esta manga é muito doce.,[sound:1576_sweet.mp3]
lead,The captain will lead the team.,liderar,O capitão vai liderar o time.,[sound:1577_lead.mp3]
engine,The engine of the car is loud.,motor,O motor do carro é barulhento.,[sound:1578_engine.mp3]
fourth,I live on the fourth floor.,quarto,Eu moro no quarto andar.,[sound:1579_fourth.mp3]
salt,Please pass me the salt.,sal,Por favor me passe o sal.,[sound:1580_salt.mp3]
to expand,The school will expand next year.,expandir,A escola vai expandir no próximo ano.,[sound:1581_to_expand.mp3]
importance,Water has great importance for life.,importância,A água tem grande importância para a vida.,[sound:1582_importance.mp3]
metal,The spoon is made of metal.,metal,A colher é feita de metal.,[sound:1583_metal.mp3]
fat,The bear is very fat in winter.,gordo,O urso fica muito gordo no inverno.,[sound:1584_fat.mp3]
ticket,I bought a ticket for the show.,ingresso,Eu comprei um ingresso para o show.,[sound:1585_ticket.mp3]
software,This software helps me do my homework.,software,Este software me ajuda a fazer o dever.,[sound:1586_software.mp3]
to disappear,The rabbit seemed to disappear quickly.,desaparecer,O coelho pareceu desaparecer rapidamente.,[sound:1587_to_disappear.mp3]
corporate,My mom works in a corporate office.,corporativo,Minha mãe trabalha em um escritório corporativo.,[sound:1588_corporate.mp3]
strange,That was a very strange noise.,estranho,Aquele foi um barulho muito estranho.,[sound:1589_strange.mp3]
lip,She put gloss on her lip.,lábio,Ela colocou gloss no lábio.,[sound:1590_lip.mp3]
reading,Reading books makes you smarter.,leitura,A leitura de livros te deixa mais inteligente.,[sound:1591_reading.mp3]
urban,We live in an urban area.,urbano,Nós moramos em uma área urbana.,[sound:1592_urban.mp3]
mental,Exercise is good for mental health.,mental,O exercício é bom para a saúde mental.,[sound:1593_mental.mp3]
increasingly,School is increasingly more fun.,cada vez mais,A escola está cada vez mais divertida.,[sound:1594_increasingly.mp3]
lunch,I eat lunch at noon.,almoço,Eu como almoço ao meio-dia.,[sound:1595_lunch.mp3]
educational,This museum visit is very educational.,educativo,Essa visita ao museu é muito educativa.,[sound:1596_educational.mp3]
somewhere,My keys are somewhere in the house.,em algum lugar,Minhas chaves estão em algum lugar da casa.,[sound:1597_somewhere.mp3]
farmer,The farmer grows vegetables every day.,fazendeiro,O fazendeiro cultiva legumes todos os dias.,[sound:1598_farmer.mp3]
above,The bird flew above the clouds.,acima,O pássaro voou acima das nuvens.,[sound:1599_above.mp3]
sugar,Too much sugar is bad for teeth.,açúcar,Muito açúcar é ruim para os dentes.,[sound:1600_sugar.mp3]
planet,Earth is our home planet.,planeta,A Terra é o nosso planeta natal.,[sound:1601_planet.mp3]
favorite,My favorite color is blue.,favorito,Minha cor favorita é azul.,[sound:1602_favorite.mp3]
to explore,I love to explore new places.,explorar,Eu adoro explorar lugares novos.,[sound:1603_to_explore.mp3]
to obtain,She wants to obtain good grades.,obter,Ela quer obter boas notas.,[sound:1604_to_obtain.mp3]
enemy,The hero fought the enemy.,inimigo,O herói lutou contra o inimigo.,[sound:1605_enemy.mp3]
greatest,He is the greatest player here.,maior,Ele é o maior jogador aqui.,[sound:1606_greatest.mp3]
complex,This puzzle is very complex.,complexo,Este quebra-cabeça é muito complexo.,[sound:1607_complex.mp3]
to surround,Trees surround the small house.,cercar,Árvores cercam a casa pequena.,[sound:1608_to_surround.mp3]
athlete,The athlete runs very fast.,atleta,O atleta corre muito rápido.,[sound:1609_athlete.mp3]
to invite,I want to invite my friends.,convidar,Eu quero convidar meus amigos.,[sound:1610_to_invite.mp3]
to repeat,Please repeat the word slowly.,repetir,Por favor repita a palavra devagar.,[sound:1611_to_repeat.mp3]
carefully,She carefully carried the glass.,cuidadosamente,Ela carregou o copo cuidadosamente.,[sound:1612_carefully.mp3]
soul,Music touches the soul deeply.,alma,A música toca a alma profundamente.,[sound:1613_soul.mp3]
scientific,We did a scientific experiment today.,científico,Nós fizemos um experimento científico hoje.,[sound:1614_scientific.mp3]
impossible,Nothing is impossible if you try.,impossível,Nada é impossível se você tentar.,[sound:1615_impossible.mp3]
panel,The panel has four bright lights.,painel,O painel tem quatro luzes brilhantes.,[sound:1616_panel.mp3]
meaning,What is the meaning of this word?,significado,Qual é o significado desta palavra?,[sound:1617_meaning.mp3]
mom,My mom makes delicious food.,mãe,Minha mãe faz uma comida deliciosa.,[sound:1618_mom.mp3]
married,My aunt got married last year.,casado,Minha tia se casou no ano passado.,[sound:1619_married.mp3]
alone,He sat alone in the room.,sozinho,Ele ficou sozinho no quarto.,[sound:1620_alone.mp3]
instrument,The guitar is my favorite instrument.,instrumento,O violão é meu instrumento favorito.,[sound:1621_instrument.mp3]
to predict,Can you predict tomorrow's weather?,prever,Você consegue prever o tempo de amanhã?,[sound:1622_to_predict.mp3]
weather,The weather is sunny and warm.,tempo,O tempo está ensolarado e quente.,[sound:1623_weather.mp3]
presidential,The presidential speech was very long.,presidencial,O discurso presidencial foi muito longo.,[sound:1624_presidential.mp3]
emotional,She felt emotional at the ceremony.,emocional,Ela ficou emocionada na cerimônia.,[sound:1625_emotional.mp3]
commitment,He showed great commitment to school.,compromisso,Ele mostrou grande compromisso com a escola.,[sound:1626_commitment.mp3]
Supreme,The Supreme Court made a decision.,Supremo,O Supremo Tribunal tomou uma decisão.,[sound:1627_supreme.mp3]
to bear,He cannot bear the loud noise.,suportar,Ele não consegue suportar o barulho alto.,[sound:1628_to_bear.mp3]
pocket,I keep my coins in my pocket.,bolso,Eu guardo minhas moedas no bolso.,[sound:1629_pocket.mp3]
thin,The thin book fits in my bag.,fino,O livro fino cabe na minha mochila.,[sound:1630_thin.mp3]
temperature,The temperature today is very high.,temperatura,A temperatura hoje está muito alta.,[sound:1631_temperature.mp3]
surprise,The party was a big surprise.,surpresa,A festa foi uma grande surpresa.,[sound:1632_surprise.mp3]
poll,The class poll chose pizza as favorite.,votação,A votação da turma escolheu pizza como favorita.,[sound:1633_poll.mp3]
proposal,She made a proposal to the group.,proposta,Ela fez uma proposta ao grupo.,[sound:1634_proposal.mp3]
consequence,Lying has a bad consequence.,consequência,Mentir tem uma consequência ruim.,[sound:1635_consequence.mp3]
half,I ate half of my sandwich.,metade,Eu comi metade do meu sanduíche.,[sound:1636_half.mp3]
breath,Take a deep breath and relax.,respiração,Respire fundo e relaxe.,[sound:1637_breath.mp3]
sight,The view was a beautiful sight.,visão,A paisagem era uma visão linda.,[sound:1638_sight.mp3]
cover,Please cover the pot with a lid.,tampa,Por favor cubra a panela com uma tampa.,[sound:1639_cover.mp3]
balance,She kept her balance on the rock.,equilíbrio,Ela manteve o equilíbrio na pedra.,[sound:1640_balance.mp3]
to adopt,They decided to adopt a puppy.,adotar,Eles decidiram adotar um filhote.,[sound:1641_to_adopt.mp3]
minority,A minority of students chose math.,minoria,Uma minoria dos alunos escolheu matemática.,[sound:1642_minority.mp3]
straight,Draw a straight line on the paper.,reto,Desenhe uma linha reta no papel.,[sound:1643_straight.mp3]
to attempt,He will attempt to climb the wall.,tentar,Ele vai tentar escalar a parede.,[sound:1644_to_attempt.mp3]
to connect,We can connect the two pieces easily.,conectar,Podemos conectar as duas peças facilmente.,[sound:1645_to_connect.mp3]
works,This machine works very well.,funciona,Esta máquina funciona muito bem.,[sound:1646_works.mp3]
teaching,Teaching children is a wonderful job.,ensinar,Ensinar crianças é um trabalho maravilhoso.,[sound:1647_teaching.mp3]
to belong,This book does not belong to me.,pertencer,Este livro não pertence a mim.,[sound:1648_to_belong.mp3]
aid,The doctor gave aid to the patient.,ajuda,O médico deu ajuda ao paciente.,[sound:1649_aid.mp3]
advice,My teacher gave me good advice.,conselho,Minha professora me deu um bom conselho.,[sound:1650_advice.mp3]
okay,Everything is going to be okay.,tudo bem,Tudo vai ficar tudo bem.,[sound:1651_okay.mp3]
photograph,I took a photograph of my dog.,fotografia,Eu tirei uma fotografia do meu cachorro.,[sound:1652_photograph.mp3]
empty,The box is empty.,vazio,A caixa está vazia.,[sound:1653_empty.mp3]
regional,She speaks a regional dialect.,regional,Ela fala um dialeto regional.,[sound:1654_regional.mp3]
trail,We walked on the forest trail.,trilha,Nós caminhamos na trilha da floresta.,[sound:1655_trail.mp3]
novel,I read a novel last week.,romance,Eu li um romance semana passada.,[sound:1656_novel.mp3]
code,He wrote a secret code.,código,Ele escreveu um código secreto.,[sound:1657_code.mp3]
somehow,She somehow found the lost key.,de alguma forma,Ela de alguma forma achou a chave perdida.,[sound:1658_somehow.mp3]
to organize,I need to organize my room.,organizar,Eu preciso organizar meu quarto.,[sound:1659_to_organize.mp3]
jury,The jury made a decision.,júri,O júri tomou uma decisão.,[sound:1660_jury.mp3]
breast,The bird has a red breast.,peito,O pássaro tem um peito vermelho.,[sound:1661_breast.mp3]
Iraqi,The Iraqi flag has three colors.,iraquiano,A bandeira iraquiana tem três cores.,[sound:1662_iraqi.mp3]
human,Every human needs water to live.,humano,Todo humano precisa de água para viver.,[sound:1663_human.mp3]
to acknowledge,He did acknowledge his mistake.,reconhecer,Ele reconheceu seu erro.,[sound:1664_to_acknowledge.mp3]
theme,The theme of the party is jungle.,tema,O tema da festa é selva.,[sound:1665_theme.mp3]
storm,A big storm hit the city.,tempestade,Uma grande tempestade atingiu a cidade.,[sound:1666_storm.mp3]
union,The workers formed a union.,sindicato,Os trabalhadores formaram um sindicato.,[sound:1667_union.mp3]
to record,She wants to record a song.,gravar,Ela quer gravar uma música.,[sound:1668_to_record.mp3]
desk,My books are on my desk.,escrivaninha,Meus livros estão na minha escrivaninha.,[sound:1669_desk.mp3]
to fear,Children often fear the dark.,temer,Crianças frequentemente temem o escuro.,[sound:1670_to_fear.mp3]
thanks,He said thanks after the gift.,obrigado,Ele disse obrigado depois do presente.,[sound:1671_thanks.mp3]
fruit,An apple is a sweet fruit.,fruta,A maçã é uma fruta doce.,[sound:1672_fruit.mp3]
under,The cat is under the table.,embaixo,O gato está embaixo da mesa.,[sound:1673_under.mp3]
expensive,That bicycle is very expensive.,caro,Aquela bicicleta é muito cara.,[sound:1674_expensive.mp3]
yellow,The sun is big and yellow.,amarelo,O sol é grande e amarelo.,[sound:1675_yellow.mp3]
conclusion,We reached a conclusion at last.,conclusão,Nós chegamos a uma conclusão por fim.,[sound:1676_conclusion.mp3]
prime,Health is of prime importance.,principal,A saúde é de principal importância.,[sound:1677_prime.mp3]
shadow,The tree made a long shadow.,sombra,A árvore fez uma longa sombra.,[sound:1678_shadow.mp3]
to struggle,He had to struggle to win.,lutar,Ele teve que lutar para vencer.,[sound:1679_to_struggle.mp3]
to conclude,We conclude the class with songs.,concluir,Nós concluímos a aula com músicas.,[sound:1680_to_conclude.mp3]
analyst,The analyst studied the numbers carefully.,analista,O analista estudou os números cuidadosamente.,[sound:1681_analyst.mp3]
dance,She loves to dance every day.,dança,Ela adora dançar todo dia.,[sound:1682_dance.mp3]
limit,There is a speed limit here.,limite,Há um limite de velocidade aqui.,[sound:1683_limit.mp3]
like,I like to eat pizza.,gostar,Eu gosto de comer pizza.,[sound:1684_like.mp3]
regulation,The new regulation helps keep order.,regulamento,O novo regulamento ajuda a manter a ordem.,[sound:1685_regulation.mp3]
being,Every being needs food and water.,ser,Todo ser precisa de comida e água.,[sound:1686_being.mp3]
to last,How long will the game last?,durar,Quanto tempo vai durar o jogo?,[sound:1687_to_last.mp3]
ring,She wears a gold ring.,anel,Ela usa um anel de ouro.,[sound:1688_ring.mp3]
largely,The plan was largely a success.,em grande parte,O plano foi em grande parte um sucesso.,[sound:1689_largely.mp3]
to shift,He had to shift his plans.,mudar,Ele teve que mudar seus planos.,[sound:1690_to_shift.mp3]
revenue,The school raised revenue with events.,receita,A escola gerou receita com eventos.,[sound:1691_revenue.mp3]
to mark,Please mark the correct answer.,marcar,Por favor marque a resposta correta.,[sound:1692_to_mark.mp3]
to locate,Can you locate the city on the map?,localizar,Você consegue localizar a cidade no mapa?,[sound:1693_to_locate.mp3]
county,She lives in a small county.,município,Ela mora em um município pequeno.,[sound:1694_county.mp3]
appearance,His appearance changed after the haircut.,aparência,A aparência dele mudou depois do corte.,[sound:1695_appearance.mp3]
package,A package arrived at our door.,pacote,Um pacote chegou à nossa porta.,[sound:1696_package.mp3]
difficulty,He had difficulty solving the problem.,dificuldade,Ele teve dificuldade para resolver o problema.,[sound:1697_difficulty.mp3]
bridge,We crossed the old bridge slowly.,ponte,Nós cruzamos a velha ponte devagar.,[sound:1698_bridge.mp3]
to recommend,I recommend this book to you.,recomendar,Eu recomendo este livro para você.,[sound:1699_to_recommend.mp3]
obvious,The answer was obvious to everyone.,óbvio,A resposta foi óbvia para todos.,[sound:1700_obvious.mp3]
train,The train arrives at eight o'clock.,trem,O trem chega às oito horas.,[sound:1701_train.mp3]
basically,It is basically a simple game.,basicamente,É basicamente um jogo simples.,[sound:1702_basically.mp3]
e-mail,She sent me an e-mail today.,e-mail,Ela me mandou um e-mail hoje.,[sound:1703_e-mail.mp3]
to generate,This machine can generate electricity.,gerar,Esta máquina pode gerar eletricidade.,[sound:1704_to_generate.mp3]
anymore,I do not live here anymore.,mais,Eu não moro mais aqui.,[sound:1705_anymore.mp3]
to propose,He wants to propose a new idea.,propor,Ele quer propor uma nova ideia.,[sound:1706_to_propose.mp3]
