"to propose"|"He proposed to her on the beach at sunset."|"A man kneeling on a sandy beach holding an open ring box while a woman covers her mouth in surprise at sunset, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to protect"|"She always protects her little brother."|"An older girl standing in front of her smaller brother with arms spread wide shielding him, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to protest"|"Hundreds of people protested in the streets."|"A large crowd of people marching down a city street holding signs and banners, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to prove"|"He proved that the theory was wrong."|"A man standing at a chalkboard pointing to equations with a big red X through them, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to provide"|"The company provides free meals to employees."|"A smiling chef handing a tray of food to a line of happy office workers, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to provoke"|"Don't provoke him — he's already angry."|"A boy poking another red-faced angry boy on the shoulder with a warning hand signal nearby, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to publish"|"She published her first book at age thirty."|"A smiling woman holding up her brand new book in front of a printing press, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to pull"|"Pull the door — don't push it."|"A person gripping a door handle and pulling it toward themselves with both hands, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to pump"|"He pumped air into the tires."|"A man crouching beside a bicycle using an air pump to inflate a flat tire, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to punch"|"She punched her brother in the arm."|"A girl throwing a fist punch at her laughing brothers arm, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to punish"|"They punished him for lying."|"Two stern parents pointing at a boy standing alone in a corner looking sad, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to purchase"|"I purchased a new laptop last week."|"A happy person at a store counter handing money to a cashier and receiving a laptop box, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to pursue"|"He decided to pursue a career in medicine."|"A young man walking eagerly toward a hospital entrance wearing a stethoscope around his neck, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to push"|"She pushed the door open."|"A girl pressing both hands flat against a door pushing it wide open, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to put"|"Put your phone on the table."|"A hand placing a smartphone face-down onto a wooden table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to qualify"|"She qualified for the final round."|"A girl crossing a finish line tape with a trophy and final round banner ahead of her, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to question"|"The detective questioned every witness."|"A detective in a coat sitting across a table asking questions to a nervous witness, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to quit"|"He quit his job last month."|"A man in office clothes placing his ID badge on a desk and walking out the door with a box, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to quote"|"She quoted a line from the movie."|"A girl speaking with a movie screen behind her and speech bubble showing film dialogue, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to race"|"The kids raced to the finish line."|"Three children sprinting hard toward a finish line ribbon on a sunny track, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rain"|"It rained all day yesterday."|"Heavy rain falling over a town all day with dark clouds and puddles forming on the street, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to raise"|"She raised her hand to ask a question."|"A girl sitting at a school desk with one arm stretched high up in the air, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to range"|"Prices range from ten to fifty dollars."|"A store shelf showing price tags on products ranging from ten to fifty dollars, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rank"|"The team ranked third in the country."|"A sports team standing on a podium in third place holding a bronze medal and banner, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rate"|"How would you rate the restaurant?"|"A person sitting at a restaurant table holding up a scorecard with star symbols, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to reach"|"She reached the top of the stairs."|"A smiling girl stepping onto the very last stair at the top of a staircase, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to react"|"He didn't react well to the news."|"A man sitting at a table with a shocked and upset expression after reading a letter, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to read"|"I read for an hour before bed."|"A person lying in bed under covers holding an open book with a bedside lamp glowing, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to realize"|"I didn't realize how late it was."|"A person looking at a wall clock with wide surprised eyes showing it is very late at night, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rebuild"|"They rebuilt the house after the fire."|"Workers constructing a new house on a lot where a burned structure still smolders nearby, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to recall"|"I can't recall where I left my keys."|"A person scratching their head with a puzzled face and question marks floating above surrounded by keys, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to receive"|"She received a gift from her coworker."|"A smiling woman holding a wrapped gift given by a coworker at an office desk, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to recognize"|"I recognized her voice immediately."|"A person on a phone suddenly smiling with a lightbulb above their head recognizing a voice, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to recommend"|"Can you recommend a good restaurant?"|"A person pointing at a restaurant on a street while smiling and recommending it to a friend, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to record"|"He recorded the concert on his phone."|"A man holding up a smartphone recording a colorful concert stage with bright lights, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to recover"|"She recovered quickly after the surgery."|"A cheerful woman sitting up in a hospital bed smiling after surgery feeling much better, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to recruit"|"The company recruited ten new engineers."|"A manager in an office welcoming a group of ten smiling engineers wearing hard hats, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to reduce"|"They reduced the price by twenty percent."|"A store price tag showing a big twenty percent discount with a happy shopper nearby, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to refer"|"My doctor referred me to a specialist."|"A doctor handing a patient a referral paper with an arrow pointing to a specialist, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to reflect"|"The lake reflected the mountains perfectly."|"Tall green mountains perfectly mirrored upside down on the calm surface of a blue lake, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to refuse"|"He refused to sign the contract."|"A man crossing his arms and shaking his head in front of a contract on a desk, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to regain"|"She worked hard to regain her confidence."|"A determined woman standing tall on a podium with a proud smile after hard practice, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to regard"|"She regards her mentor with great respect."|"A young woman looking up admiringly at a wise older mentor with a warm smile, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to register"|"You need to register before the deadline."|"A person filling out a registration form at a computer with a calendar showing a deadline, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to regret"|"He regretted not calling her sooner."|"A sad man holding a phone looking at it with a thought bubble showing a missed call, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to regulate"|"The government regulates food safety standards."|"A government official inspecting food products in a store with a checklist and official badge, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to reinforce"|"The teacher reinforced the lesson with examples."|"A cheerful teacher at a chalkboard pointing to examples while students listen attentively at desks, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to reject"|"The bank rejected his loan application."|"A sad man holding a stamped rejected loan application form in front of a bank counter, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to relate"|"I can really relate to what you're saying."|"Two friends sitting together nodding with matching thought bubbles showing the same feeling, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to relax"|"She likes to relax with a bath after work."|"A happy woman soaking in a bubble bath with candles lit after a long day at work, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to release"|"The studio released the movie last Friday."|"A movie theater marquee displaying a new film title with a crowd gathered outside on Friday, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to relieve"|"This medication relieves headaches fast."|"A person holding their head in pain then smiling after taking a small pill from a bottle, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rely"|"You can always rely on her to help."|"A woman confidently helping a friend carry heavy bags with a dependable warm smile, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to remain"|"Please remain seated during takeoff."|"Passengers sitting buckled in airplane seats as the plane takes off into a blue sky, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to remark"|"He remarked that the food was excellent."|"A man at a restaurant table gesturing happily while complimenting a smiling waiter about the food, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to remember"|"Do you remember our first day of school?"|"Two friends smiling and pointing at an old photo of themselves on their first school day, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to remind"|"Can you remind me to call him tomorrow?"|"A person setting a phone reminder alarm with a note saying call him tomorrow on screen, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to remove"|"He removed the price tag before wrapping the gift."|"A man carefully peeling a price tag off a gift before placing it in colorful wrapping paper, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to render"|"The software takes a while to render the video."|"A computer screen showing a loading progress bar while rendering a colorful video file, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rent"|"They rent a small apartment downtown."|"A smiling couple standing outside a small apartment building downtown holding a rental key, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to repair"|"He called someone to repair the sink."|"A plumber fixing a broken kitchen sink with tools while a man watches and points, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to repeat"|"Could you repeat that, please?"|"A confused child leaning toward a teacher asking them to say something again, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to replace"|"I need to replace the battery in my phone."|"A person removing an old battery from a smartphone and placing a new one in, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to reply"|"She didn't reply to my message."|"A girl staring at her phone screen showing an unanswered message bubble, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to report"|"He reported the incident to his manager."|"A man standing in an office speaking seriously to his manager at a desk, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to represent"|"She was chosen to represent the school at the competition."|"A proud girl wearing a school badge standing at a competition stage with a trophy, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to request"|"You can request a refund within 30 days."|"A customer at a store counter handing back a product and pointing to a refund sign, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to require"|"This job requires a lot of patience."|"A worker sitting calmly at a desk with a very tall pile of papers waiting to be done, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rescue"|"Firefighters rescued the family from the burning building."|"Firefighters carrying a family out of a building with orange flames and smoke, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to research"|"She spent months researching the topic."|"A woman surrounded by open books and papers studying at a desk for a long time, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to resemble"|"He really resembles his father."|"A boy and his father standing side by side with nearly identical faces and expressions, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to reserve"|"I'd like to reserve a table for two."|"A smiling person on the phone while a waiter marks a table for two at a restaurant, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to resign"|"He resigned from his position last Friday."|"A man placing a resignation letter on his boss's desk and walking out of an office, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to resist"|"She couldn't resist eating the last piece of cake."|"A girl reaching eagerly for the last slice of chocolate cake on a plate, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to resolve"|"They managed to resolve the conflict peacefully."|"Two people shaking hands and smiling after an argument ends peacefully, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to respect"|"We should respect other people's opinions."|"Two children listening attentively to each other while one speaks and one nods, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to respond"|"The doctor responded quickly to the emergency."|"A doctor rushing urgently toward a patient on a hospital bed during an emergency, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rest"|"You should rest after surgery."|"A person lying comfortably in a hospital bed with bandages resting peacefully, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to restore"|"They hired a specialist to restore the old painting."|"A specialist carefully repainting a damaged old canvas artwork on an easel, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to restrict"|"The doctor restricted his diet after the diagnosis."|"A doctor holding up a hand to stop a patient from eating certain foods on a plate, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to result"|"Stress can result in serious health problems."|"A stressed person surrounded by work papers with a headache and health warning signs, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to resume"|"Classes will resume on Monday."|"Students walking back into a bright classroom and sitting at their desks on Monday morning, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to retain"|"He has an amazing ability to retain information."|"A boy reading a book with glowing facts visibly stored inside his oversized brain, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to retire"|"My grandfather retired at 65."|"A happy grandfather handing in his work badge and walking away from an office building, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to return"|"She returned the book to the library."|"A girl placing a book back onto the library counter while a librarian stamps it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to reveal"|"The investigation revealed some shocking facts."|"A detective uncovering a hidden document with a magnifying glass looking shocked, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to reverse"|"He reversed the car out of the garage."|"A man looking over his shoulder steering a car slowly backwards out of a garage, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to review"|"Please review the document before sending it."|"A person reading through a printed document carefully with a pen before sending it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to reward"|"The company rewarded employees for their hard work."|"A boss handing out golden trophies and envelopes to smiling workers in an office, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rid"|"I need to get rid of all this clutter."|"A person throwing piles of messy junk and old objects into a large trash bin, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to ride"|"She rides her bike to work every day."|"A cheerful woman cycling on a bright road past buildings on her way to work, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to ring"|"The phone rang three times before he answered."|"A ringing phone on a table showing three call rings, a man reaching to answer it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rip"|"He accidentally ripped his shirt on the fence."|"A surprised boy with a torn shirt caught on a wooden fence, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rise"|"The sun rises around six in the morning."|"A bright orange sun rising above the horizon at early morning with a clock showing six, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to risk"|"Don't risk your health to meet a deadline."|"A tired person skipping sleep at a desk with a deadline calendar and a red warning health symbol, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rock"|"She rocked the baby to sleep."|"A mother sitting in a rocking chair gently rocking a sleeping baby in her arms, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to roll"|"The ball rolled under the couch."|"A round ball rolling across the floor disappearing under a couch, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to root"|"I'm rooting for your team tonight."|"An excited fan in team colors cheering with raised arms at a night stadium, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to round"|"Round the number up to the nearest ten."|"A child writing numbers on a chalkboard with an arrow rounding up to the nearest ten, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rub"|"He rubbed his eyes and yawned."|"A sleepy boy rubbing both eyes with his fists while yawning widely, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to ruin"|"The rain ruined our picnic."|"A family picnic blanket with food getting soaked by heavy falling rain, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rule"|"She ruled the company for over twenty years."|"A confident woman sitting at the head of a large boardroom table leading a meeting, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to run"|"He runs five miles every morning."|"A man jogging on a sunny morning road with a distance marker showing five miles, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to rush"|"Don't rush me, I'm almost ready."|"A person dressing hurriedly at home while another impatiently taps their watch at the door, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to sacrifice"|"She sacrificed her free time to help the team."|"A woman giving up her leisure book and free time to help coworkers at a busy office, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to sail"|"They sailed across the Atlantic in 30 days."|"A sailboat crossing a wide blue ocean under a clear sky with a route map showing 30 days, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to satisfy"|"Nothing satisfies me more than a home-cooked meal."|"A happy person smiling at a steaming homemade meal on a cozy kitchen table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to save"|"He saved enough money to buy a car."|"A man dropping coins into a piggy bank beside a toy car on a table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to say"|"She said goodbye and left."|"A smiling woman waving goodbye at a front door while walking away with a bag, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to scan"|"Can you scan this document for me?"|"A person placing a paper document onto a flatbed scanner in an office, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to scare"|"That loud noise scared the baby."|"A startled baby jumping in fright from a sudden loud noise, arms raised in surprise, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to scatter"|"The kids scattered toys all over the floor."|"Two children tossing and spreading colorful toys across a living room floor, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to schedule"|"Let's schedule the meeting for Friday."|"Two coworkers pointing at a calendar circling Friday to set a meeting date, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to score"|"He scored the winning goal in the last minute."|"A soccer player celebrating after kicking a ball into the goal net in the final minute, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to scramble"|"I scrambled some eggs for breakfast."|"A person stirring beaten eggs in a pan on a kitchen stove at breakfast time, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to scratch"|"Please don't scratch the table."|"A child about to scratch a wooden table with a toy while an adult gestures to stop, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to scream"|"She screamed when she saw the spider."|"A frightened girl screaming with mouth wide open pointing at a small spider on the wall, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to screen"|"They screen all applicants before hiring."|"A manager reviewing a stack of resumes at a desk with a checklist and magnifying glass, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to screw"|"Screw the lid on tightly."|"Two hands twisting a round lid tightly onto a glass jar, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to seal"|"Seal the envelope before mailing it."|"A person pressing the flap of an envelope shut before placing it in a mailbox, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to search"|"I searched everywhere for my keys."|"A person looking under cushions behind books and inside drawers searching for lost keys, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to seat"|"The waiter seated us by the window."|"A smiling waiter guiding two guests to a table beside a large sunny window, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to secure"|"Make sure you secure the door before leaving."|"A person locking a front door with a key before stepping outside, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to see"|"I can't see anything without my glasses."|"A person squinting at a blurry book holding glasses away from their face, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to seek"|"She's seeking a new job."|"A woman looking at job listings on a computer screen with a hopeful expression, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to seem"|"You seem tired today."|"A yawning person with droopy eyes and messy hair sitting at a desk, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to seize"|"The police seized the stolen goods."|"Two police officers collecting boxes of stolen goods from a table as evidence, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to select"|"Select your size from the dropdown menu."|"A hand clicking a dropdown menu on a computer screen showing clothing sizes, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to sell"|"They sell fresh bread every morning."|"A baker at a market stall handing a warm loaf of bread to a customer, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to send"|"I'll send you the file by email."|"A person clicking a send button on a laptop screen with an email open, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to sense"|"I could sense that something was wrong."|"A person pausing with a worried expression noticing a strange eerie silence at home, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to separate"|"Separate the whites from the colors before washing."|"Two laundry piles on a table one white one colorful beside a washing machine, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to serve"|"The restaurant serves breakfast until noon."|"A waiter placing a breakfast plate with eggs and toast on a restaurant table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to set"|"Set the oven to 350 degrees."|"A hand turning an oven dial to 350 degrees in a bright kitchen, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to settle"|"They finally settled the argument."|"Two people shaking hands across a table looking relieved after a disagreement, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shake"|"Shake the bottle before opening it."|"A hand vigorously shaking an orange juice bottle with motion lines around it, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shall"|"We shall meet again soon."|"Two friends waving goodbye at a train station with hopeful smiling expressions, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shape"|"Exercise helped shape her body."|"A woman flexing her arms proudly after a workout session in a bright gym, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to share"|"Can you share that article with me?"|"A person turning a laptop screen toward a friend to show them an article together, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shed"|"She shed a few tears at the end of the movie."|"A woman wiping a single tear from her cheek while watching a movie in the dark, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shift"|"He shifted the boxes to the other room."|"A man carrying a stack of cardboard boxes through an open doorway to another room, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shine"|"The sun is shining bright today."|"A bright yellow sun with bold rays beaming down over a cheerful outdoor scene, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to ship"|"We ship orders within two business days."|"A worker sealing a cardboard box with tape next to a stack of outgoing parcels, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shock"|"The news shocked everyone in the office."|"Several office workers staring wide-eyed at a TV screen with shocked open mouths, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shoot"|"The photographer shot over a hundred photos."|"A photographer holding a camera up snapping photos with a big pile of printed pictures nearby, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shop"|"We usually shop for groceries on Sundays."|"A couple pushing a shopping cart through a colorful grocery store on a sunny Sunday, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shout"|"Don't shout inside the house."|"A child yelling loudly indoors while a parent holds up a finger gesturing to be quiet, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shove"|"Someone shoved me on the subway."|"A crowded subway car where one person bumps another with an elbow in a tight space, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to show"|"Show me how to do it."|"A person pointing at their hands demonstrating a task while another watches closely, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shrink"|"This shirt will shrink if you wash it in hot water."|"A tiny shrunken shirt beside a washing machine with steam rising from hot water, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shrug"|"He shrugged and walked away."|"A boy raising both shoulders with palms up in a shrug then turning to walk away, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to shut"|"Please shut the window — it's cold."|"A child pushing a window closed while snow falls outside and wind blows, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to sigh"|"She sighed and put down her phone."|"A tired woman exhaling with a sad expression setting her phone on a table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to sign"|"You need to sign the contract before Friday."|"A person holding a pen signing their name on a contract document at a desk, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to signal"|"He signaled to turn left."|"A man in a car extending his arm out the window pointing left at an intersection, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to sing"|"She sang her favorite song in the shower."|"A happy woman singing with open mouth inside a shower with water streaming down, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to sink"|"The cup sank to the bottom of the pool."|"A colorful cup slowly sinking down through blue water toward a pool floor, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to sit"|"Come sit next to me."|"A smiling child patting an empty spot on a bench inviting a friend to sit, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to skip"|"I skip breakfast when I'm in a hurry."|"A person rushing out the front door leaving a full breakfast plate untouched on the table, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to slam"|"He slammed the door and left."|"An angry man forcefully banging a door shut while walking away from a house, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to slap"|"She slapped him across the face."|"A woman swinging her open hand toward a surprised mans cheek, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to sleep"|"I need to sleep at least eight hours."|"A person tucked in bed sleeping peacefully with a clock showing eight hours on the nightstand, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to slice"|"Can you slice the bread for me?"|"A person using a large knife to cut a loaf of bread into neat slices on a cutting board, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to slide"|"The kids love to slide down the hill."|"Two laughing children sliding down a grassy green hill on a sunny day, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to slip"|"I slipped on the wet floor."|"A person losing their balance and falling on a wet floor with a yellow wet floor sign nearby, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
"to slow"|"Slow down — you're driving too fast."|"A car with brake lights on slowing down on a road with a speed limit sign ahead, A simple children's painting style, naive art, cute, minimalist, colorful crayon drawing, clear definition"
