"to slice"|"Can you slice the bread for me?"|"fatiar(verbo)"|"Você pode fatiar o pão pra mim?"
"to slide"|"The kids love to slide down the hill."|"deslizar(verbo)"|"As crianças adoram deslizar morro abaixo."
"to slip"|"I slipped on the wet floor."|"escorregar(verbo)"|"Eu escorregue no chão molhado."
"to slow"|"Slow down — you're driving too fast."|"diminuir a velocidade(verbo)"|"Diminui a velocidade — você está dirigindo rápido demais."
"to smell"|"Something smells really good in here."|"cheirar(verbo)"|"Tem algo cheirando muito bem aqui."
"to smile"|"She smiled when she saw the gift."|"sorrir(verbo)"|"Ela sorriu quando viu o presente."
"to smoke"|"He used to smoke a pack a day."|"fumar(verbo)"|"Ele fumava um maço por dia."
"to snap"|"The branch snapped under his weight."|"quebrar de repente(verbo)"|"O galho quebrou com o peso dele."
"to sneak"|"He sneaked out of the house at night."|"sair sorrateiramente(verbo)"|"Ele saiu sorrateiramente de casa à noite."
"to soak"|"Soak the beans in water overnight."|"deixar de molho(verbo)"|"Deixe o feijão de molho na água durante a noite."
"to soar"|"The eagle soared above the mountains."|"planar/alçar voo(verbo)"|"A águia planou acima das montanhas."
"to soften"|"Add butter to soften the dough."|"amolecer(verbo)"|"Adicione manteiga para amolecer a massa."
"to solve"|"We need to solve this problem today."|"resolver(verbo)"|"Precisamos resolver esse problema hoje."
"to sort"|"Can you sort these files by date?"|"organizar(verbo)"|"Você pode organizar esses arquivos por data?"
"to sound"|"That sounds like a great idea."|"soar/parecer(verbo)"|"Isso soa como uma ótima ideia."
"to spare"|"Can you spare a few minutes?"|"dispensar/ter de sobra(verbo)"|"Você tem alguns minutos disponíveis?"
"to spark"|"The speech sparked a huge debate."|"despertar/acender(verbo)"|"O discurso acendeu um debate enorme."
"to speak"|"She speaks three languages fluently."|"falar(verbo)"|"Ela fala três idiomas fluentemente."
"to specialize"|"He specializes in sports medicine."|"se especializar(verbo)"|"Ele se especializa em medicina esportiva."
"to specify"|"Please specify your preferred delivery time."|"especificar(verbo)"|"Por favor, especifique o horário de entrega de sua preferência."
"to speculate"|"Experts are speculating about the cause."|"especular(verbo)"|"Os especialistas estão especulando sobre a causa."
"to speed"|"The car sped through the intersection."|"acelerar(verbo)"|"O carro acelerou pelo cruzamento."
"to spell"|"How do you spell your last name?"|"soletrar(verbo)"|"Como você soletra seu sobrenome?"
"to spend"|"I spend too much money on coffee."|"gastar(verbo)"|"Eu gasto dinheiro demais com café."
"to spill"|"I accidentally spilled juice on my shirt."|"derramar(verbo)"|"Eu acidentalmente derramei suco na minha camisa."
"to spin"|"The dancer spun across the stage."|"girar(verbo)"|"A dançarina girou pelo palco."
"to spit"|"He spit out the food immediately."|"cuspir(verbo)"|"Ele cuspiu a comida imediatamente."
"to split"|"Let's split the bill between us."|"dividir(verbo)"|"Vamos dividir a conta entre nós."
"to sponsor"|"A local company sponsored the event."|"patrocinar(verbo)"|"Uma empresa local patrocinou o evento."
"to spot"|"I spotted her across the room."|"avistar/notar(verbo)"|"Eu a avistei do outro lado da sala."
"to spread"|"Spread the cream cheese on the bagel."|"espalhar(verbo)"|"Espalhe o cream cheese no bagel."
"to spring"|"Flowers spring up after the rain."|"brotar/surgir(verbo)"|"As flores brotam depois da chuva."
"to sprinkle"|"Sprinkle some salt on top before serving."|"polvilhar(verbo)"|"Polvilhe um pouco de sal por cima antes de servir."
"to squeeze"|"She squeezed the lemon over the fish."|"espremer(verbo)"|"Ela espremeu o limão sobre o peixe."
"to stand"|"I had to stand in line for an hour."|"ficar de pé(verbo)"|"Eu tive que ficar na fila por uma hora."
"to star"|"She starred in three blockbuster films."|"estrelar(verbo)"|"Ela estrelou três filmes de grande sucesso."
"to stare"|"Stop staring — it's rude."|"fitar/encarar(verbo)"|"Para de ficar encarando — é falta de educação."
"to start"|"What time does the meeting start?"|"começar(verbo)"|"A que horas começa a reunião?"
"to state"|"Please state your full name clearly."|"declarar(verbo)"|"Por favor, declare seu nome completo claramente."
"to stay"|"We stayed at a nice hotel downtown."|"ficar(verbo)"|"Ficamos num hotel bacana no centro."
"to steal"|"Someone stole my bike last night."|"roubar(verbo)"|"Alguém roubou minha bicicleta ontem à noite."
"to steer"|"He steered the car into the parking spot."|"guiar/conduzir(verbo)"|"Ele guiou o carro para a vaga de estacionamento."
"to stem"|"The bleeding was hard to stem."|"conter/estancar(verbo)"|"O sangramento foi difícil de estancar."
"to step"|"Step aside so others can pass."|"dar um passo(verbo)"|"Dê um passo de lado para os outros passarem."
"to stick"|"Stick the note on the fridge."|"colar/grudar(verbo)"|"Cola o bilhete na geladeira."
"to stimulate"|"Exercise stimulates the brain."|"estimular(verbo)"|"O exercício estimula o cérebro."
"to stir"|"Stir the soup before serving."|"mexer/misturar(verbo)"|"Mexa a sopa antes de servir."
"to stop"|"Stop the car at the red light."|"parar(verbo)"|"Para o carro no sinal vermelho."
"to store"|"I store my files in the cloud."|"armazenar/guardar(verbo)"|"Eu armazeno meus arquivos na nuvem."
"to straighten"|"She straightened her hair this morning."|"alisar/endireitar(verbo)"|"Ela alisou o cabelo esta manhã."
"to strain"|"Don't strain your eyes reading in the dark."|"forçar/sobrecarregar(verbo)"|"Não force os olhos lendo no escuro."
"to strengthen"|"Exercise strengthens your muscles."|"fortalecer(verbo)"|"Exercício fortalece seus músculos."
"to stress"|"Don't stress about the exam."|"estressar/se preocupar(verbo)"|"Não se estresse com a prova."
"to stretch"|"She stretches every morning before work."|"alongar(verbo)"|"Ela se alonga toda manhã antes do trabalho."
"to strike"|"Lightning struck the tree during the storm."|"atingir/golpear(verbo)"|"O raio atingiu a árvore durante a tempestade."
"to strip"|"He stripped the old paint off the wall."|"remover/tirar(verbo)"|"Ele removeu a tinta velha da parede."
"to struggle"|"She struggled to carry all the bags alone."|"ter dificuldade/lutar(verbo)"|"Ela teve dificuldade para carregar todas as sacolas sozinha."
"to study"|"I study English every day."|"estudar(verbo)"|"Eu estudo inglês todo dia."
"to stuff"|"He stuffed his clothes into the bag."|"enfiar/encher(verbo)"|"Ele enfiou as roupas na bolsa."
"to stumble"|"She stumbled on the stairs and almost fell."|"tropeçar(verbo)"|"Ela tropeçou na escada e quase caiu."
"to submit"|"Please submit your report by Friday."|"enviar/entregar(verbo)"|"Por favor, entregue seu relatório até sexta."
"to succeed"|"She worked hard and finally succeeded."|"ter sucesso/conseguir(verbo)"|"Ela trabalhou duro e finalmente conseguiu."
"to suck"|"This movie sucks."|"ser horrível/chupar(verbo)"|"Esse filme é uma droga."
"to sue"|"He threatened to sue the company."|"processar(verbo)"|"Ele ameaçou processar a empresa."
"to suffer"|"She suffered a lot after the accident."|"sofrer(verbo)"|"Ela sofreu muito depois do acidente."
"to suggest"|"Can you suggest a good restaurant nearby?"|"sugerir(verbo)"|"Você pode sugerir um bom restaurante aqui perto?"
"to suit"|"That color really suits you."|"cair bem/combinar(verbo)"|"Essa cor cai muito bem em você."
"to supply"|"The company supplies fresh produce to local stores."|"fornecer/abastecer(verbo)"|"A empresa fornece produtos frescos para lojas locais."
"to support"|"My family always supports my decisions."|"apoiar(verbo)"|"Minha família sempre apoia minhas decisões."
"to suppose"|"I suppose we should leave now."|"supor/achar(verbo)"|"Eu acho que a gente deveria ir logo."
"to surprise"|"He surprised her with flowers."|"surpreender(verbo)"|"Ele a surpreendeu com flores."
"to surround"|"Trees surround the house."|"cercar/rodear(verbo)"|"Árvores cercam a casa."
"to survey"|"The company surveyed its customers about the new product."|"pesquisar/fazer levantamento(verbo)"|"A empresa pesquisou seus clientes sobre o novo produto."
"to survive"|"He survived the car crash."|"sobreviver(verbo)"|"Ele sobreviveu ao acidente de carro."
"to suspect"|"The police suspect he is lying."|"suspeitar(verbo)"|"A polícia suspeita que ele está mentindo."
"to suspend"|"The teacher suspended the student for a week."|"suspender(verbo)"|"A professora suspendeu o aluno por uma semana."
"to sustain"|"It's hard to sustain that level of energy all day."|"sustentar/manter(verbo)"|"É difícil manter aquele nível de energia o dia todo."
"to swallow"|"Take the pill and swallow it with water."|"engolir(verbo)"|"Tome o comprimido e engula com água."
"to swear"|"He swore he was telling the truth."|"jurar(verbo)"|"Ele jurou que estava dizendo a verdade."
"to sweep"|"Can you sweep the kitchen floor?"|"varrer(verbo)"|"Você pode varrer o chão da cozinha?"
"to swell"|"Her ankle swelled up after the fall."|"inchar(verbo)"|"O tornozelo dela inchou depois da queda."
"to swim"|"I swim at the pool three times a week."|"nadar(verbo)"|"Eu nado na piscina três vezes por semana."
"to swing"|"The kids love to swing at the park."|"balançar(verbo)"|"As crianças adoram se balançar no parque."
"to switch"|"Can you switch the light off?"|"mudar/trocar/ligar ou desligar(verbo)"|"Você pode apagar a luz?"
"to tackle"|"We need to tackle this problem right away."|"lidar com/enfrentar(verbo)"|"A gente precisa lidar com esse problema agora."
"to take"|"Take your umbrella — it might rain."|"pegar/levar(verbo)"|"Pegue seu guarda-chuva — pode chover."
"to talk"|"We need to talk about what happened."|"conversar/falar(verbo)"|"A gente precisa conversar sobre o que aconteceu."
"to tap"|"She tapped him on the shoulder to get his attention."|"dar uma batidinha/tocar(verbo)"|"Ela deu uma batidinha no ombro dele para chamar a atenção."
"to target"|"The campaign targets young adults."|"ter como alvo/focar em(verbo)"|"A campanha foca em jovens adultos."
"to taste"|"Can you taste the sauce and tell me if it needs more salt?"|"provar/degustar(verbo)"|"Você pode provar o molho e me dizer se precisa mais sal?"
"to teach"|"She teaches math at a public school."|"ensinar(verbo)"|"Ela ensina matemática em uma escola pública."
"to tear"|"He accidentally tore the page."|"rasgar(verbo)"|"Ele rasgou a página sem querer."
"to tell"|"Tell me what happened."|"contar/dizer(verbo)"|"Me conta o que aconteceu."
"to tend"|"She tends to talk a lot when she's nervous."|"ter tendência a/costumar(verbo)"|"Ela tem tendência a falar muito quando está nervosa."
"to test"|"The doctor tested her blood pressure."|"testar/examinar(verbo)"|"O médico mediu a pressão dela."
"to testify"|"He was called to testify in court."|"testemunhar/depor(verbo)"|"Ele foi chamado para depor no tribunal."
"to thank"|"She thanked her teacher after class."|"agradecer(verbo)"|"Ela agradeceu à professora depois da aula."
"to think"|"I think we should leave early."|"pensar(verbo)"|"Acho que a gente deveria sair mais cedo."
"to threaten"|"He threatened to quit if nothing changed."|"ameaçar(verbo)"|"Ele ameaçou sair se nada mudasse."
"to thrive"|"Kids thrive when they feel safe."|"prosperar(verbo)"|"Crianças prosperam quando se sentem seguras."
"to throw"|"She threw the ball across the yard."|"jogar/lançar(verbo)"|"Ela jogou a bola pelo quintal."
"to tie"|"Can you tie my shoes for me?"|"amarrar(verbo)"|"Você pode amarrar meu tênis pra mim?"
"to tighten"|"He tightened the screw with a screwdriver."|"apertar(verbo)"|"Ele apertou o parafuso com uma chave de fenda."
"to tip"|"They tipped the waiter twenty percent."|"dar gorjeta(verbo)"|"Eles deram vinte por cento de gorjeta ao garçom."
"to tire"|"Long meetings tire me out."|"cansar(verbo)"|"Reuniões longas me cansam."
"to tolerate"|"I can't tolerate loud noises when I'm sleeping."|"tolerar(verbo)"|"Não consigo tolerar barulho alto quando estou dormindo."
"to top"|"Nothing tops a hot meal on a cold day."|"superar/ser melhor que(verbo)"|"Nada supera uma refeição quente num dia frio."
"to toss"|"She tossed her keys onto the counter."|"jogar/atirar(verbo)"|"Ela jogou as chaves no balcão."
"to touch"|"Don't touch the screen with dirty hands."|"tocar(verbo)"|"Não toque na tela com as mãos sujas."
"to trace"|"The detective traced the call to a payphone."|"rastrear(verbo)"|"O detetive rastreou a ligação até um orelhão."
"to track"|"You can track your order on the website."|"rastrear/acompanhar(verbo)"|"Você pode acompanhar seu pedido no site."
"to trade"|"They traded baseball cards at recess."|"trocar/negociar(verbo)"|"Eles trocaram figurinhas no recreio."
"to trail"|"The puppy trailed behind her everywhere."|"seguir/ir atrás(verbo)"|"O filhote a seguia por todo lado."
"to train"|"She trains at the gym three times a week."|"treinar(verbo)"|"Ela treina na academia três vezes por semana."
"to transfer"|"He transferred money to his sister's account."|"transferir(verbo)"|"Ele transferiu dinheiro para a conta da irmã."
"to transform"|"The renovation transformed the entire apartment."|"transformar(verbo)"|"A reforma transformou o apartamento inteiro."
"to translate"|"Can you translate this paragraph for me?"|"traduzir(verbo)"|"Você consegue traduzir esse parágrafo pra mim?"
"to transmit"|"Mosquitoes can transmit serious diseases."|"transmitir(verbo)"|"Mosquitos podem transmitir doenças graves."
"to transport"|"The truck transports goods across the country."|"transportar(verbo)"|"O caminhão transporta mercadorias pelo país."
"to trap"|"The animal got trapped in the fence."|"prender/encurralar(verbo)"|"O animal ficou preso na cerca."
"to travel"|"She travels for work at least once a month."|"viajar(verbo)"|"Ela viaja a trabalho pelo menos uma vez por mês."
"to treat"|"He treated his whole family to dinner."|"pagar/convidar(verbo)"|"Ele pagou o jantar para toda a família."
"to trigger"|"Loud noises can trigger anxiety in some people."|"desencadear/gatilhar(verbo)"|"Barulhos altos podem desencadear ansiedade em algumas pessoas."
"to trim"|"She trimmed her hair at home."|"aparar(verbo)"|"Ela aparou o cabelo em casa."
"to trouble"|"Something about his story troubles me."|"incomodar/preocupar(verbo)"|"Algo na história dele me incomoda."
"to trust"|"I trust her completely."|"confiar(verbo)"|"Confio nela completamente."
"to try"|"Just try it — you might like it."|"tentar/experimentar(verbo)"|"Só experimenta — pode ser que você goste."
"to tuck"|"She tucked the kids in and turned off the light."|"aconchegar/arrumar(verbo)"|"Ela aconchegou as crianças na cama e apagou a luz."
"to tune"|"He tuned his guitar before the show."|"afinar(verbo)"|"Ele afiou o violão antes do show."
"to turn"|"Turn left at the next traffic light."|"virar(verbo)"|"Vire à esquerda no próximo semáforo."
"to twist"|"She twisted her ankle on the stairs."|"torcer(verbo)"|"Ela torceu o tornozelo na escada."
"to uncover"|"Journalists uncovered the scandal last year."|"revelar/descobrir(verbo)"|"Jornalistas revelaram o escândalo no ano passado."
"to undergo"|"He underwent surgery last week."|"passar por/ser submetido a(verbo)"|"Ele passou por uma cirurgia na semana passada."
"to undermine"|"Constant criticism undermines a child's confidence."|"minar/prejudicar(verbo)"|"Críticas constantes minam a confiança de uma criança."
"to understand"|"I didn't understand the last question."|"entender(verbo)"|"Não entendi a última pergunta."
"to undertake"|"She undertook the project on her own."|"assumir/se encarregar de(verbo)"|"Ela assumiu o projeto por conta própria."
"to unfold"|"The story unfolds over three decades."|"se desenrolar(verbo)"|"A história se desenrola ao longo de três décadas."
"to unite"|"The crisis united the whole community."|"unir(verbo)"|"A crise uniu toda a comunidade."
"to update"|"Please update the app before using it."|"atualizar(verbo)"|"Por favor, atualize o aplicativo antes de usar."
"to upset"|"His comment really upset her."|"chatear/perturbar(verbo)"|"O comentário dele a chateou muito."
"to urge"|"The doctor urged him to quit smoking."|"insistir/recomendar com urgência(verbo)"|"O médico insistiu para que ele parasse de fumar."
"to use"|"Use a fork, not your hands."|"usar(verbo)"|"Use um garfo, não as mãos."
"to utilize"|"We should utilize the space more efficiently."|"utilizar(verbo)"|"Devemos utilizar o espaço de forma mais eficiente."
"to value"|"She values honesty above everything else."|"valorizar(verbo)"|"Ela valoriza a honestidade acima de tudo."
"to vanish"|"My keys vanished and I can't find them anywhere."|"sumir/desaparecer(verbo)"|"Minhas chaves sumiram e não consigo achá-las em lugar nenhum."
"to vary"|"Prices vary depending on the season."|"variar(verbo)"|"Os preços variam dependendo da época do ano."
"to view"|"You can view the photos on my phone."|"ver/visualizar(verbo)"|"Você pode ver as fotos no meu celular."
"to violate"|"He violated the school rules."|"violar(verbo)"|"Ele violou as regras da escola."
"to visit"|"We visited my grandma last weekend."|"visitar(verbo)"|"Nós visitamos minha vovó no fim de semana passado."
"to volunteer"|"She volunteers at the animal shelter on Sundays."|"ser voluntário(verbo)"|"Ela faz trabalho voluntário no abrigo de animais aos domingos."
"to vote"|"Did you vote in the last election?"|"votar(verbo)"|"Você votou na última eleição?"
"to wait"|"Wait here. I'll be right back."|"esperar(verbo)"|"Espera aqui. Já volto."
"to wake"|"I wake up at six every morning."|"acordar(verbo)"|"Eu acordo às seis toda manhã."
"to walk"|"Let's walk to the park."|"caminhar/ir a pé(verbo)"|"Vamos caminhar até o parque."
"to wander"|"We wandered around the city for hours."|"vagar/perambular(verbo)"|"Nós ficamos vagando pela cidade por horas."
"to want"|"I want a glass of water, please."|"querer(verbo)"|"Eu quero um copo de água, por favor."
"to warm"|"Warm up the soup before you eat it."|"esquentar/aquecer(verbo)"|"Esquenta a sopa antes de comer."
"to warn"|"She warned me about the icy road."|"avisar/alertar(verbo)"|"Ela me avisou sobre a estrada com gelo."
"to wash"|"Wash your hands before dinner."|"lavar(verbo)"|"Lava as mãos antes do jantar."
"to waste"|"Don't waste food."|"desperdiçar(verbo)"|"Não desperdice comida."
"to watch"|"We watched a movie last night."|"assistir(verbo)"|"Nós assistimos a um filme ontem à noite."
"to wave"|"She waved goodbye from the window."|"acenar(verbo)"|"Ela acenou tchau pela janela."
"to weaken"|"The illness weakened him a lot."|"enfraquecer(verbo)"|"A doença o enfraqueceu muito."
"to wear"|"I always wear a jacket in winter."|"usar/vestir(verbo)"|"Eu sempre uso jaqueta no inverno."
"to weave"|"She weaves baskets by hand."|"tecer/trançar(verbo)"|"Ela tece cestas à mão."
"to weigh"|"The baby weighs seven pounds."|"pesar(verbo)"|"O bebê pesa sete libras."
"to welcome"|"They welcomed us with open arms."|"receber/dar boas-vindas(verbo)"|"Eles nos receberam de braços abertos."
"to whip"|"Whip the cream until it's thick."|"bater/chicotear(verbo)"|"Bata o creme até engrossar."
"to whisper"|"He whispered something in her ear."|"sussurrar/cochichar(verbo)"|"Ele sussurrou algo no ouvido dela."
"to win"|"Our team won the game!"|"ganhar/vencer(verbo)"|"Nosso time ganhou o jogo!"
"to wind"|"Wind the thread around the spool."|"enrolar/bobinar(verbo)"|"Enrole o fio no carretel."
"to wipe"|"Wipe the table before we eat."|"limpar/enxugar(verbo)"|"Limpa a mesa antes de comermos."
"to wish"|"I wish I could travel more."|"desejar(verbo)"|"Eu queria poder viajar mais."
"to withdraw"|"He withdrew money from the ATM."|"sacar/retirar(verbo)"|"Ele sacou dinheiro no caixa eletrônico."
"to witness"|"She witnessed the accident from her car."|"testemunhar/presenciar(verbo)"|"Ela presenciou o acidente de dentro do carro."
"to wonder"|"I wonder what she's thinking."|"se perguntar/imaginar(verbo)"|"Eu fico imaginando o que ela está pensando."
"to work"|"He works at a hospital downtown."|"trabalhar(verbo)"|"Ele trabalha em um hospital no centro."
"to worry"|"Don't worry. Everything will be fine."|"se preocupar(verbo)"|"Não se preocupe. Vai ficar tudo bem."
"to wound"|"The soldier was wounded in battle."|"ferir/machucar(verbo)"|"O soldado foi ferido em combate."
"to wrap"|"She wrapped the gift in colorful paper."|"embrulhar(verbo)"|"Ela embrulhou o presente em papel colorido."
"to write"|"He writes in his journal every night."|"escrever(verbo)"|"Ele escreve no diário toda noite."
"to yell"|"Stop yelling. I can hear you fine."|"gritar/berrar(verbo)"|"Para de gritar. Estou te ouvindo bem."
"to yield"|"That field yields a lot of corn every year."|"produzir/render(verbo)"|"Aquele campo produz muito milho todo ano."
"tobacco"|"My grandfather used to grow tobacco."|"tabaco(substantivo)"|"Meu avô costumava cultivar tabaco."
"today"|"I have a dentist appointment today."|"hoje(advérbio)"|"Eu tenho consulta no dentista hoje."
"toe"|"I stubbed my toe on the furniture."|"dedo do pé(substantivo)"|"Eu bati o dedo do pé no móvel."
"together"|"Let's cook dinner together tonight."|"juntos(advérbio)"|"Vamos fazer o jantar juntos hoje à noite."
"toilet"|"The toilet in the bathroom is clogged."|"vaso sanitário/privada(substantivo)"|"O vaso sanitário do banheiro está entupido."
"tolerance"|"Tolerance is an important value to teach kids."|"tolerância(substantivo)"|"Tolerância é um valor importante para ensinar às crianças."
"toll"|"There's a toll on this highway."|"pedágio(substantivo)"|"Tem pedágio nessa rodovia."
"tomato"|"Add a sliced tomato to the salad."|"tomate(substantivo)"|"Acrescenta um tomate fatiado na salada."
"tomorrow"|"I have a big test tomorrow."|"amanhã(advérbio)"|"Eu tenho uma prova importante amanhã."
"tone"|"The tone of his voice made me nervous."|"tom(substantivo)"|"O tom de voz dele me deixou nervoso."
"tongue"|"I burned my tongue on the hot coffee."|"língua(substantivo)"|"Eu queimei a língua no café quente."
"tonight"|"Are you doing anything tonight?"|"hoje à noite(advérbio)"|"Você vai fazer alguma coisa hoje à noite?"
"too"|"I want some dessert too."|"também(advérbio)"|"Eu também quero uma sobremesa."
"tool"|"This is the right tool for the job."|"ferramenta(substantivo)"|"Esta é a ferramenta certa para o trabalho."
"tooth"|"My tooth hurts when I drink cold water."|"dente(substantivo)"|"Meu dente dói quando eu bebo água gelada."
"top"|"Put the box on the top shelf."|"topo/parte de cima(substantivo)"|"Coloque a caixa na prateleira de cima."
"top"|"She graduated at the top of her class."|"melhor/primeiro(adjetivo)"|"Ela se formou como a melhor da turma."
"top"|"There's a bird sitting on top of the fence."|"em cima de(preposição)"|"Tem um pássaro sentado em cima da cerca."
"topic"|"What's the topic of today's class?"|"assunto/tema(substantivo)"|"Qual é o tema da aula de hoje?"
"total"|"The total damage was over a thousand dollars."|"total(adjetivo)"|"O dano total foi de mais de mil dólares."
"total"|"What's the total for everything?"|"total/soma(substantivo)"|"Qual é o total de tudo?"
"totally"|"I totally forgot about the meeting."|"completamente(advérbio)"|"Eu esqueci completamente da reunião."
"touch"|"The touch of her hand was warm."|"toque(substantivo)"|"O toque da mão dela era quente."
"touchdown"|"He scored a touchdown in the final minute."|"touchdown(substantivo)"|"Ele marcou um touchdown no último minuto."
"tough"|"This meat is really tough."|"duro/difícil(adjetivo)"|"Essa carne está muito dura."
"tour"|"They took a tour of the city."|"passeio/tour(substantivo)"|"Eles fizeram um tour pela cidade."
"tourism"|"Tourism is the main industry here."|"turismo(substantivo)"|"O turismo é a principal indústria aqui."
"tourist"|"The square was full of tourists."|"turista(substantivo)"|"A praça estava cheia de turistas."
"tournament"|"Our team made it to the tournament finals."|"torneio(substantivo)"|"Nosso time chegou à final do torneio."
"toward"|"She walked toward the door."|"em direção a(preposição)"|"Ela caminhou em direção à porta."
"towards"|"He looked towards the window."|"em direção a(preposição)"|"Ele olhou em direção à janela."
"towel"|"Grab a towel before you get in the shower."|"toalha(substantivo)"|"Pegue uma toalha antes de entrar no chuveiro."
"tower"|"You can see the whole city from the tower."|"torre(substantivo)"|"Você consegue ver a cidade inteira da torre."
"town"|"She grew up in a small town."|"cidade pequena/cidade(substantivo)"|"Ela cresceu em uma cidade pequena."
"toxic"|"That relationship became really toxic."|"tóxico(adjetivo)"|"Esse relacionamento ficou muito tóxico."
"toy"|"The kids left their toys all over the floor."|"brinquedo(substantivo)"|"As crianças deixaram os brinquedos pelo chão."
"trace"|"The police found no trace of the suspect."|"rastro/pista(substantivo)"|"A polícia não encontrou nenhum rastro do suspeito."
"track"|"Keep track of your expenses this month."|"registro/controle(substantivo)"|"Controle seus gastos este mês."
"trade"|"The two countries have a strong trade agreement."|"comércio/troca(substantivo)"|"Os dois países têm um forte acordo comercial."
"trading"|"He works in stock trading."|"negociação/trading(substantivo)"|"Ele trabalha com negociação de ações."
"tradition"|"It's a family tradition to eat together on Sundays."|"tradição(substantivo)"|"É uma tradição de família almoçar juntos aos domingos."
"traditional"|"They served traditional food at the festival."|"tradicional(adjetivo)"|"Eles serviram comida tradicional no festival."
"traditionally"|"Traditionally, families gather for the holidays."|"tradicionalmente(advérbio)"|"Tradicionalmente, as famílias se reúnem nas festas."
"traffic"|"I was stuck in traffic for an hour."|"trânsito(substantivo)"|"Fiquei preso no trânsito por uma hora."
"tragedy"|"The accident was a real tragedy."|"tragédia(substantivo)"|"O acidente foi uma verdadeira tragédia."
"tragic"|"It was a tragic loss for the whole community."|"trágico(adjetivo)"|"Foi uma perda trágica para toda a comunidade."
"trail"|"We hiked a beautiful trail in the mountains."|"trilha(substantivo)"|"Fizemos uma trilha bonita nas montanhas."
"trailer"|"They lived in a trailer for a few months."|"trailer/reboque(substantivo)"|"Eles moraram em um trailer por alguns meses."
"train"|"The train leaves at seven in the morning."|"trem(substantivo)"|"O trem parte às sete da manhã."
"trainer"|"My trainer says I need to sleep more."|"treinador/personal trainer(substantivo)"|"Meu treinador diz que eu preciso dormir mais."
"training"|"The new employees are still in training."|"treinamento(substantivo)"|"Os novos funcionários ainda estão em treinamento."
"trait"|"Patience is one of her best traits."|"característica/traço(substantivo)"|"A paciência é uma das melhores características dela."
"transaction"|"The transaction was completed in seconds."|"transação(substantivo)"|"A transação foi concluída em segundos."
"transfer"|"I need to make a bank transfer today."|"transferência(substantivo)"|"Preciso fazer uma transferência bancária hoje."
"transformation"|"The renovation was a total transformation of the space."|"transformação(substantivo)"|"A reforma foi uma transformação total do espaço."
"transit"|"The package is currently in transit."|"trânsito/em transporte(substantivo)"|"O pacote está atualmente em trânsito."
"transition"|"The transition to remote work was hard at first."|"transição(substantivo)"|"A transição para o trabalho remoto foi difícil no começo."
"translation"|"The translation of the document took two days."|"tradução(substantivo)"|"A tradução do documento levou dois dias."
"transmission"|"The car has problems with the transmission."|"transmissão(substantivo)"|"O carro tem problemas na transmissão."
"transport"|"Public transport here is very reliable."|"transporte(substantivo)"|"O transporte público aqui é muito confiável."
"transportation"|"How do you get to work? What's your transportation?"|"meio de transporte(substantivo)"|"Como você vai ao trabalho? Qual é o seu meio de transporte?"
"trap"|"The mouse walked right into the trap."|"armadilha(substantivo)"|"O rato entrou direto na armadilha."
"trash"|"Can you take out the trash before you leave?"|"lixo(substantivo)"|"Você pode tirar o lixo antes de sair?"
"trauma"|"The accident caused lasting trauma."|"trauma(substantivo)"|"O acidente causou um trauma duradouro."
"travel"|"International travel can be exhausting."|"viagem(substantivo)"|"Viagem internacional pode ser esgotante."
"traveler"|"She's an experienced traveler."|"viajante(substantivo)"|"Ela é uma viajante experiente."
"tray"|"Put your dishes on the tray."|"bandeja(substantivo)"|"Coloque seus pratos na bandeja."
"treasure"|"The old box was full of treasure."|"tesouro(substantivo)"|"A caixa antiga estava cheia de tesouro."
"treatment"|"She's receiving treatment for her illness."|"tratamento(substantivo)"|"Ela está recebendo tratamento para a doença."
"treaty"|"The two countries signed a peace treaty."|"tratado(substantivo)"|"Os dois países assinaram um tratado de paz."
"tree"|"There's a big tree in our backyard."|"árvore(substantivo)"|"Tem uma árvore grande no nosso quintal."
"tremendous"|"The concert was a tremendous success."|"tremendo(adjetivo)"|"O show foi um tremendo sucesso."
"trend"|"That fashion trend is everywhere right now."|"tendência(substantivo)"|"Essa tendência de moda está em todo lugar agora."
"trial"|"The trial lasted three weeks."|"julgamento(substantivo)"|"O julgamento durou três semanas."
"tribal"|"They studied tribal customs in the region."|"tribal(adjetivo)"|"Eles estudaram costumes tribais na região."
"tribe"|"The tribe has lived here for centuries."|"tribo(substantivo)"|"A tribo vive aqui há séculos."
"trick"|"He learned a new card trick."|"truque(substantivo)"|"Ele aprendeu um novo truque de cartas."
"trip"|"We're planning a trip to New York."|"viagem(substantivo)"|"Estamos planejando uma viagem para Nova York."
"triumph"|"Winning the championship was a real triumph."|"triunfo(substantivo)"|"Ganhar o campeonato foi um verdadeiro triunfo."
"troop"|"A troop of soldiers marched through the street."|"tropa(substantivo)"|"Uma tropa de soldados marchou pela rua."
"tropical"|"I love tropical fruits like mango and papaya."|"tropical(adjetivo)"|"Eu adoro frutas tropicais como manga e mamão."
"trouble"|"He got into trouble at school."|"problema(substantivo)"|"Ele se meteu em problema na escola."
"troubled"|"She looked troubled after reading the message."|"perturbado(adjetivo)"|"Ela pareceu perturbada depois de ler a mensagem."
"truck"|"A big truck blocked the street."|"caminhão(substantivo)"|"Um caminhão grande bloqueou a rua."
"true"|"Is that story true?"|"verdadeiro(adjetivo)"|"Essa história é verdadeira?"
