"Festival"|"We go to a music festival every summer."|"Festival <i>(substantivo)</i>"|"A gente vai a um festival de música todo verão."|"[sound:1347_festival.mp3]"|"<img src='1347_festival.jpg'>"
"Deal"|"We got a great deal on the hotel."|"Negócio <i>(substantivo)</i>"|"Conseguimos um ótimo negócio no hotel."|"[sound:900_deal.mp3]"|"<img src='900_deal.jpg'>"
"Front"|"We got front row seats at the concert."|"Da frente <i>(adjetivo)</i>"|"A gente conseguiu lugares na fila da frente no show."|"[sound:1464_front.mp3]"|"<img src='1464_front.jpg'>"
"Dark"|"We got home after dark."|"Escuridão <i>(substantivo)</i>"|"Chegamos em casa depois do escurecer."|"[sound:889_dark.mp3]"|"<img src='889_dark.jpg'>"
"Concert"|"We got last-minute tickets to the concert downtown."|"Show <i>(substantivo)</i>"|"Conseguimos ingressos de última hora para o show no centro."|"[sound:713_concert.mp3]"|"<img src='713_concert.jpg'>"
"Salmon"|"We grilled salmon for dinner last night."|"Salmão <i>(substantivo)</i>"|"Grelhamos salmão no jantar ontem à noite."|"[sound:3078_salmon.mp3]"|"<img src='3078_salmon.jpg'>"
"Conversation"|"We had a long conversation about our future plans."|"Conversa <i>(substantivo)</i>"|"Tivemos uma longa conversa sobre nossos planos para o futuro."|"[sound:776_conversation.mp3]"|"<img src='776_conversation.jpg'>"
"Discussion"|"We had a long discussion about money."|"Discussão <i>(substantivo)</i>"|"Nós tivemos uma longa discussão sobre dinheiro."|"[sound:1008_discussion.mp3]"|"<img src='1008_discussion.jpg'>"
"Talk"|"We had a long talk about our plans."|"Conversa <i>(substantivo)</i>"|"Tivemos uma longa conversa sobre nossos planos."|"[sound:3521_talk.mp3]"|"<img src='3521_talk.jpg'>"
"Mechanical"|"We had a mechanical problem on the highway."|"Mecânico <i>(adjetivo)</i>"|"Tivemos um problema mecânico na rodovia."|"[sound:2162_mechanical.mp3]"|"<img src='2162_mechanical.jpg'>"
"Wonderful"|"We had a wonderful time at the party."|"Maravilhoso <i>(adjetivo)</i>"|"Nós nos divertimos muito na festa."|"[sound:4954_wonderful.mp3]"|"<img src='4954_wonderful.jpg'>"
"Electrical"|"We had an electrical problem and lost power for hours."|"Elétrico <i>(adjetivo)</i>"|"Tivemos um problema elétrico e ficamos sem luz por horas."|"[sound:1133_electrical.mp3]"|"<img src='1133_electrical.jpg'>"
"Afterward"|"We had dinner and went for a walk afterward."|"Depois <i>(advérbio)</i>"|"Jantamos e fomos dar uma caminhada depois."|"[sound:076_afterward.mp3]"|"<img src='076_afterward.jpg'>"
"Evening"|"We had dinner together on a warm evening."|"Noite <i>(substantivo)</i>"|"Nós jantamos juntos em uma noite quente."|"[sound:1218_evening.mp3]"|"<img src='1218_evening.jpg'>"
"Fish"|"We had fish for dinner."|"Peixe <i>(substantivo)</i>"|"A gente comeu peixe no jantar."|"[sound:1381_fish.mp3]"|"<img src='1381_fish.jpg'>"
"Corn"|"We had grilled corn on the cob at the barbecue."|"Milho <i>(substantivo)</i>"|"Comemos milho grelhado na espiga no churrasco."|"[sound:791_corn.mp3]"|"<img src='791_corn.jpg'>"
"Lunch"|"We had sandwiches for lunch."|"Almoço <i>(substantivo)</i>"|"Comemos sanduíches no almoço."|"[sound:2090_lunch.mp3]"|"<img src='2090_lunch.jpg'>"
"Fun"|"We had so much fun at the party."|"Diversão <i>(substantivo)</i>"|"A gente se divertiu muito na festa."|"[sound:1475_fun.mp3]"|"<img src='1475_fun.jpg'>"
"Guest"|"We have a guest staying with us this week."|"Hóspede <i>(substantivo)</i>"|"Temos um hóspede ficando conosco esta semana."|"[sound:1585_guest.mp3]"|"<img src='1585_guest.jpg'>"
"Limited"|"We have a limited amount of time."|"Limitado <i>(adjetivo)</i>"|"Temos uma quantidade limitada de tempo."|"[sound:2038_limited.mp3]"|"<img src='2038_limited.jpg'>"
"Client"|"We have a meeting with a new client today."|"Cliente <i>(substantivo)</i>"|"Temos uma reunião com um novo cliente hoje."|"[sound:616_client.mp3]"|"<img src='616_client.jpg'>"
"Regular"|"We have a regular meeting every Monday morning."|"Regular/habitual <i>(adjetivo)</i>"|"Temos uma reunião regular toda segunda-feira de manhã."|"[sound:2925_regular.mp3]"|"<img src='2925_regular.jpg'>"
"Problem"|"We have a serious problem with the pipes."|"Problema <i>(substantivo)</i>"|"Temos um problema sério com os canos."|"[sound:2770_problem.mp3]"|"<img src='2770_problem.jpg'>"
"Session"|"We have a training session this afternoon."|"Sessão <i>(substantivo)</i>"|"Temos uma sessão de treinamento esta tarde."|"[sound:3156_session.mp3]"|"<img src='3156_session.jpg'>"
"Weekly"|"We have a weekly meeting every Monday."|"Semanal <i>(adjetivo)</i>"|"Temos uma reunião semanal toda segunda-feira."|"[sound:4884_weekly.mp3]"|"<img src='4884_weekly.jpg'>"
"Chemistry"|"We have chemistry class right after lunch."|"Química <i>(substantivo)</i>"|"Temos aula de química logo depois do almoço."|"[sound:573_chemistry.mp3]"|"<img src='573_chemistry.jpg'>"
"Less"|"We have less time than I thought."|"Menos <i>(determinante)</i>"|"Temos menos tempo do que eu pensava."|"[sound:2005_less.mp3]"|"<img src='2005_less.jpg'>"
"Little"|"We have little time before the meeting starts."|"Pouco <i>(determinante)</i>"|"Temos pouco tempo antes da reunião começar."|"[sound:2052_little.mp3]"|"<img src='2052_little.jpg'>"
"Rice"|"We have rice and beans almost every day."|"Arroz <i>(substantivo)</i>"|"A gente come arroz e feijão quase todo dia."|"[sound:3010_rice.mp3]"|"<img src='3010_rice.jpg'>"
"Meal"|"We have three meals a day."|"Refeição <i>(substantivo)</i>"|"Fazemos três refeições por dia."|"[sound:2151_meal.mp3]"|"<img src='2151_meal.jpg'>"
"Hope"|"We haven't lost hope yet."|"Esperança <i>(substantivo)</i>"|"Ainda não perdemos a esperança."|"[sound:1691_hope.mp3]"|"<img src='1691_hope.jpg'>"
"Explosion"|"We heard a loud explosion outside."|"Explosão <i>(substantivo)</i>"|"Ouvimos uma explosão alta lá fora."|"[sound:1274_explosion.mp3]"|"<img src='1274_explosion.jpg'>"
"Trail"|"We hiked a beautiful trail in the mountains."|"Trilha <i>(substantivo)</i>"|"Fizemos uma trilha bonita nas montanhas."|"[sound:4681_trail.mp3]"|"<img src='4681_trail.jpg'>"
"Ridge"|"We hiked along the ridge of the mountain."|"Crista/cumeeira <i>(substantivo)</i>"|"A gente fez trilha ao longo da crista da montanha."|"[sound:3014_ridge.mp3]"|"<img src='3014_ridge.jpg'>"
"To Hike"|"We hiked for five hours through the forest."|"Fazer trilha <i>(verbo)</i>"|"A gente fez trilha por cinco horas na floresta."|"[sound:4081_to_hike.mp3]"|"<img src='4081_to_hike.jpg'>"
"Digital"|"We keep all our photos in digital format."|"Digital <i>(adjetivo)</i>"|"Guardamos todas as fotos em formato digital."|"[sound:983_digital.mp3]"|"<img src='983_digital.jpg'>"
"To Laugh"|"We laughed at the same joke."|"Rir <i>(verbo)</i>"|"A gente riu da mesma piada."|"[sound:4150_to_laugh.mp3]"|"<img src='4150_to_laugh.jpg'>"
"Map"|"We looked at the map to find the hotel."|"Mapa <i>(substantivo)</i>"|"Olhamos o mapa para encontrar o hotel."|"[sound:2123_map.mp3]"|"<img src='2123_map.jpg'>"
"Short-Term"|"We made a short-term plan to save money."|"De curto prazo <i>(adjetivo)</i>"|"Fizemos um plano de curto prazo para economizar dinheiro."|"[sound:3200_short-term.mp3]"|"<img src='3200_short-term.jpg'>"
"Basis"|"We meet on a weekly basis."|"Base/frequência <i>(substantivo)</i>"|"Nos reunimos semanalmente."|"[sound:299_basis.mp3]"|"<img src='299_basis.jpg'>"
"To Meet"|"We met at a coffee shop."|"Conhecer/encontrar <i>(verbo)</i>"|"A gente se conheceu numa cafeteria."|"[sound:4189_to_meet.mp3]"|"<img src='4189_to_meet.jpg'>"
"Square"|"We met at the square in the center of town."|"Praça <i>(substantivo)</i>"|"Nos encontramos na praça no centro da cidade."|"[sound:3355_square.mp3]"|"<img src='3355_square.jpg'>"
"Bar"|"We met some friends at a bar downtown."|"Bar <i>(substantivo)</i>"|"Encontramos alguns amigos em um bar no centro."|"[sound:288_bar.mp3]"|"<img src='288_bar.jpg'>"
"Year"|"We moved here three years ago."|"Ano <i>(substantivo)</i>"|"Nos mudamos para cá há três anos."|"[sound:4983_year.mp3]"|"<img src='4983_year.jpg'>"
"Strategy"|"We need a better strategy to grow the business."|"Estratégia <i>(substantivo)</i>"|"Precisamos de uma estratégia melhor para crescer o negócio."|"[sound:3411_strategy.mp3]"|"<img src='3411_strategy.jpg'>"
"Understanding"|"We need a better understanding of the situation."|"Compreensão <i>(substantivo)</i>"|"Precisamos de uma melhor compreensão da situação."|"[sound:4755_understanding.mp3]"|"<img src='4755_understanding.jpg'>"
"Framework"|"We need a clear framework before we start the project."|"Estrutura <i>(substantivo)</i>"|"Precisamos de uma estrutura clara antes de iniciar o projeto."|"[sound:1445_framework.mp3]"|"<img src='1445_framework.jpg'>"
"Approach"|"We need a different approach to solve this problem."|"Abordagem <i>(substantivo)</i>"|"Precisamos de uma abordagem diferente para resolver esse problema."|"[sound:183_approach.mp3]"|"<img src='183_approach.jpg'>"
"Double"|"We need a double bed for the guest room."|"Duplo <i>(adjetivo)</i>"|"Precisamos de uma cama de casal para o quarto de hóspedes."|"[sound:1045_double.mp3]"|"<img src='1045_double.jpg'>"
"Quick"|"We need a quick solution to this problem."|"Rápido <i>(adjetivo)</i>"|"Precisamos de uma solução rápida para esse problema."|"[sound:2844_quick.mp3]"|"<img src='2844_quick.jpg'>"
"Replacement"|"We need a replacement for the broken part."|"Substituto/peça substituta <i>(substantivo)</i>"|"Precisamos de um substituto para a peça quebrada."|"[sound:2955_replacement.mp3]"|"<img src='2955_replacement.jpg'>"
"Access"|"We need access to clean water."|"Acesso <i>(substantivo)</i>"|"Precisamos de acesso à água limpa."|"[sound:019_access.mp3]"|"<img src='019_access.jpg'>"
"Additional"|"We need additional time to finish this."|"Adicional <i>(adjetivo)</i>"|"Precisamos de tempo adicional para terminar isso."|"[sound:049_additional.mp3]"|"<img src='049_additional.jpg'>"
"Alternative"|"We need an alternative plan in case this one fails."|"Alternativo <i>(adjetivo)</i>"|"Precisamos de um plano alternativo caso esse falhe."|"[sound:125_alternative.mp3]"|"<img src='125_alternative.jpg'>"
"Experienced"|"We need an experienced driver for this route."|"Experiente <i>(adjetivo)</i>"|"Precisamos de um motorista experiente para essa rota."|"[sound:1266_experienced.mp3]"|"<img src='1266_experienced.jpg'>"
"Immediate"|"We need an immediate solution to this problem."|"Imediato <i>(adjetivo)</i>"|"Precisamos de uma solução imediata para esse problema."|"[sound:1744_immediate.mp3]"|"<img src='1744_immediate.jpg'>"
"Organizational"|"We need better organizational skills on this team."|"Organizacional <i>(adjetivo)</i>"|"Precisamos de melhores habilidades organizacionais nessa equipe."|"[sound:2468_organizational.mp3]"|"<img src='2468_organizational.jpg'>"
"Etc"|"We need eggs, milk, butter, etc."|"Etc <i>(advérbio)</i>"|"Precisamos de ovos, leite, manteiga, etc."|"[sound:1209_etc.mp3]"|"<img src='1209_etc.jpg'>"
"Storage"|"We need more storage in the kitchen."|"Armazenamento <i>(substantivo)</i>"|"Precisamos de mais espaço de armazenamento na cozinha."|"[sound:3400_storage.mp3]"|"<img src='3400_storage.jpg'>"
"Sustainable"|"We need more sustainable energy sources."|"Sustentável <i>(adjetivo)</i>"|"Precisamos de mais fontes de energia sustentáveis."|"[sound:3498_sustainable.mp3]"|"<img src='3498_sustainable.jpg'>"
"To Address"|"We need to address this problem right away."|"Tratar de/lidar com <i>(verbo)</i>"|"Precisamos lidar com esse problema imediatamente."|"[sound:3660_to_address.mp3]"|"<img src='3660_to_address.jpg'>"
"To Analyze"|"We need to analyze the results carefully."|"Analisar <i>(verbo)</i>"|"Precisamos analisar os resultados com cuidado."|"[sound:3677_to_analyze.mp3]"|"<img src='3677_to_analyze.jpg'>"
"To Deal"|"We need to deal with this problem right away."|"Lidar com <i>(verbo)</i>"|"Precisamos lidar com esse problema imediatamente."|"[sound:3870_to_deal.mp3]"|"<img src='3870_to_deal.jpg'>"
"To Determine"|"We need to determine the cause of the problem."|"Determinar <i>(verbo)</i>"|"Precisamos determinar a causa do problema."|"[sound:3899_to_determine.mp3]"|"<img src='3899_to_determine.jpg'>"
"Inventory"|"We need to do a full inventory this weekend."|"Inventário <i>(substantivo)</i>"|"Precisamos fazer um inventário completo neste fim de semana."|"[sound:1864_inventory.mp3]"|"<img src='1864_inventory.jpg'>"
"To Educate"|"We need to educate kids about healthy eating."|"Educar <i>(verbo)</i>"|"A gente precisa educar as crianças sobre alimentação saudável."|"[sound:3950_to_educate.mp3]"|"<img src='3950_to_educate.jpg'>"
"To Eliminate"|"We need to eliminate all errors before the deadline."|"Eliminar <i>(verbo)</i>"|"A gente precisa eliminar todos os erros antes do prazo."|"[sound:3952_to_eliminate.mp3]"|"<img src='3952_to_eliminate.jpg'>"
"Supplier"|"We need to find a new supplier for these parts."|"Fornecedor <i>(substantivo)</i>"|"Precisamos encontrar um novo fornecedor para essas peças."|"[sound:3472_supplier.mp3]"|"<img src='3472_supplier.jpg'>"
"Solution"|"We need to find a solution before the deadline."|"Solução <i>(substantivo)</i>"|"Precisamos encontrar uma solução antes do prazo."|"[sound:3295_solution.mp3]"|"<img src='3295_solution.jpg'>"
"Situation"|"We need to find a solution to this situation."|"Situação <i>(substantivo)</i>"|"Precisamos encontrar uma solução para essa situação."|"[sound:3244_situation.mp3]"|"<img src='3244_situation.jpg'>"
"To Incorporate"|"We need to incorporate your feedback into the report."|"Incorporar <i>(verbo)</i>"|"Precisamos incorporar o seu feedback no relatório."|"[sound:4104_to_incorporate.mp3]"|"<img src='4104_to_incorporate.jpg'>"
"Airport"|"We need to leave early to get to the airport on time."|"Aeroporto <i>(substantivo)</i>"|"Precisamos sair cedo para chegar ao aeroporto a tempo."|"[sound:100_airport.mp3]"|"<img src='100_airport.jpg'>"
"To Preserve"|"We need to preserve the forest."|"Preservar <i>(verbo)</i>"|"Precisamos preservar a floresta."|"[sound:4274_to_preserve.mp3]"|"<img src='4274_to_preserve.jpg'>"
"Environment"|"We need to protect the environment for future generations."|"Meio ambiente <i>(substantivo)</i>"|"Precisamos proteger o meio ambiente para as gerações futuras."|"[sound:1186_environment.mp3]"|"<img src='1186_environment.jpg'>"
"Realistic"|"We need to set realistic goals."|"Realista <i>(adjetivo)</i>"|"Precisamos estabelecer metas realistas."|"[sound:2890_realistic.mp3]"|"<img src='2890_realistic.jpg'>"
"To Solve"|"We need to solve this problem today."|"Resolver <i>(verbo)</i>"|"Precisamos resolver esse problema hoje."|"[sound:4464_to_solve.mp3]"|"<img src='4464_to_solve.jpg'>"
"Pump"|"We need to stop at a gas pump before the highway."|"Bomba <i>(substantivo)</i>"|"Precisamos parar em um posto de gasolina antes da rodovia."|"[sound:2827_pump.mp3]"|"<img src='2827_pump.jpg'>"
"To Tackle"|"We need to tackle this problem right away."|"Lidar com/enfrentar <i>(verbo)</i>"|"A gente precisa lidar com esse problema agora."|"[sound:4536_to_tackle.mp3]"|"<img src='4536_to_tackle.jpg'>"
"Measure"|"We need to take a measure of the room."|"Medida <i>(substantivo)</i>"|"Precisamos tirar uma medida do quarto."|"[sound:2158_measure.mp3]"|"<img src='2158_measure.jpg'>"
"Action"|"We need to take action now."|"Ação <i>(substantivo)</i>"|"Precisamos tomar uma ação agora."|"[sound:036_action.mp3]"|"<img src='036_action.jpg'>"
"To Talk"|"We need to talk about what happened."|"Conversar/falar <i>(verbo)</i>"|"A gente precisa conversar sobre o que aconteceu."|"[sound:4538_to_talk.mp3]"|"<img src='4538_to_talk.jpg'>"
"Ecological"|"We need to think about the ecological impact of plastic waste."|"Ecológico <i>(adjetivo)</i>"|"Precisamos pensar no impacto ecológico do lixo plástico."|"[sound:1101_ecological.mp3]"|"<img src='1101_ecological.jpg'>"
"Existing"|"We need to update the existing rules."|"Existente <i>(adjetivo)</i>"|"Precisamos atualizar as regras existentes."|"[sound:1256_existing.mp3]"|"<img src='1256_existing.jpg'>"
"Input"|"We need your input before we make a decision."|"Opinião/contribuição <i>(substantivo)</i>"|"Precisamos da sua contribuição antes de tomar uma decisão."|"[sound:1809_input.mp3]"|"<img src='1809_input.jpg'>"
"Occasion"|"We only drink wine on special occasions."|"Ocasião <i>(substantivo)</i>"|"A gente só bebe vinho em ocasiões especiais."|"[sound:2396_occasion.mp3]"|"<img src='2396_occasion.jpg'>"
"Pizza"|"We ordered pizza and watched a movie."|"Pizza <i>(substantivo)</i>"|"Pedimos pizza e assistimos a um filme."|"[sound:2639_pizza.mp3]"|"<img src='2639_pizza.jpg'>"
"Same"|"We ordered the same dish by accident."|"Mesmo <i>(determinante)</i>"|"Pedimos o mesmo prato sem querer."|"[sound:3080_same.mp3]"|"<img src='3080_same.jpg'>"
"Rental"|"We picked up the rental car at the airport."|"Aluguel/locação <i>(substantivo)</i>"|"Pegamos o carro alugado no aeroporto."|"[sound:2952_rental.mp3]"|"<img src='2952_rental.jpg'>"
"Compromise"|"We reached a compromise and split the cost evenly."|"Acordo <i>(substantivo)</i>"|"Chegamos a um acordo e dividimos o custo igualmente."|"[sound:705_compromise.mp3]"|"<img src='705_compromise.jpg'>"
"Round"|"We sat around a round table."|"Redondo <i>(adjetivo)</i>"|"A gente sentou ao redor de uma mesa redonda."|"[sound:3048_round.mp3]"|"<img src='3048_round.jpg'>"
"Stream"|"We sat by the stream and had lunch."|"Riacho <i>(substantivo)</i>"|"Sentamos à beira do riacho e almoçamos."|"[sound:3414_stream.mp3]"|"<img src='3414_stream.jpg'>"
"Booth"|"We sat in a corner booth at the diner."|"Cabine/baia <i>(substantivo)</i>"|"A gente sentou numa cabine no canto do restaurante."|"[sound:401_booth.mp3]"|"<img src='401_booth.jpg'>"
"Row"|"We sat in the front row at the concert."|"Fila <i>(substantivo)</i>"|"Sentamos na primeira fila do show."|"[sound:3052_row.mp3]"|"<img src='3052_row.jpg'>"
"Porch"|"We sat on the porch and watched the sunset."|"Varanda <i>(substantivo)</i>"|"Nos sentamos na varanda e assistimos ao pôr do sol."|"[sound:2688_porch.mp3]"|"<img src='2688_porch.jpg'>"
"Fellow"|"We sat with our fellow students before the exam."|"Colega <i>(adjetivo)</i>"|"Nos sentamos com nossos colegas estudantes antes da prova."|"[sound:1341_fellow.mp3]"|"<img src='1341_fellow.jpg'>"
"Whale"|"We saw a whale jump out of the water."|"Baleia <i>(substantivo)</i>"|"Vimos uma baleia pular para fora da água."|"[sound:4896_whale.mp3]"|"<img src='4896_whale.jpg'>"
"Elephant"|"We saw an elephant drinking water from the river."|"Elefante <i>(substantivo)</i>"|"Vimos um elefante bebendo água do rio."|"[sound:1140_elephant.mp3]"|"<img src='1140_elephant.jpg'>"
"Lightning"|"We saw lightning in the distance."|"Relâmpago <i>(substantivo)</i>"|"Vimos relâmpagos ao longe."|"[sound:2026_lightning.mp3]"|"<img src='2026_lightning.jpg'>"
"Tent"|"We set up the tent before it got dark."|"Barraca <i>(substantivo)</i>"|"Armamos a barraca antes de escurecer."|"[sound:3556_tent.mp3]"|"<img src='3556_tent.jpg'>"
"To Shall"|"We shall meet again soon."|"Dever/iremos <i>(verbo)</i>"|"Nos encontraremos em breve."|"[sound:4426_to_shall.mp3]"|"<img src='4426_to_shall.jpg'>"
"To Ship"|"We ship orders within two business days."|"Enviar/despachar <i>(encomenda)</i> <i>(verbo)</i>"|"Despachamos pedidos em até dois dias úteis."|"[sound:4432_to_ship.mp3]"|"<img src='4432_to_ship.jpg'>"
"To Respect"|"We should respect other people's opinions."|"Respeitar <i>(verbo)</i>"|"Devemos respeitar as opiniões dos outros."|"[sound:4365_to_respect.mp3]"|"<img src='4365_to_respect.jpg'>"
"To Utilize"|"We should utilize the space more efficiently."|"Utilizar <i>(verbo)</i>"|"Devemos utilizar o espaço de forma mais eficiente."|"[sound:4594_to_utilize.mp3]"|"<img src='4594_to_utilize.jpg'>"
"Somehow"|"We somehow managed to finish the project on time."|"De alguma forma <i>(advérbio)</i>"|"De alguma forma conseguimos terminar o projeto no prazo."|"[sound:3299_somehow.mp3]"|"<img src='3299_somehow.jpg'>"
"Island"|"We spent a week on a small island."|"Ilha <i>(substantivo)</i>"|"Passamos uma semana em uma ilha pequena."|"[sound:1880_island.mp3]"|"<img src='1880_island.jpg'>"
"Gallery"|"We spent the afternoon at an art gallery."|"Galeria <i>(substantivo)</i>"|"Passamos a tarde em uma galeria de arte."|"[sound:1491_gallery.mp3]"|"<img src='1491_gallery.jpg'>"
"Mall"|"We spent the afternoon at the mall."|"Shopping <i>(substantivo)</i>"|"Passamos a tarde no shopping."|"[sound:2111_mall.mp3]"|"<img src='2111_mall.jpg'>"
"To Explore"|"We spent the afternoon exploring the old town."|"Explorar <i>(verbo)</i>"|"A gente passou a tarde explorando o centro histórico."|"[sound:3995_to_explore.mp3]"|"<img src='3995_to_explore.jpg'>"
"River"|"We spent the afternoon fishing by the river."|"Rio <i>(substantivo)</i>"|"A gente passou a tarde pescando à beira do rio."|"[sound:3028_river.mp3]"|"<img src='3028_river.jpg'>"
"Puzzle"|"We spent the afternoon putting together a puzzle."|"Quebra-cabeça <i>(substantivo)</i>"|"Passamos a tarde montando um quebra-cabeça."|"[sound:2835_puzzle.mp3]"|"<img src='2835_puzzle.jpg'>"
"Nature"|"We spent the day in nature."|"Natureza <i>(substantivo)</i>"|"Passamos o dia na natureza."|"[sound:2305_nature.mp3]"|"<img src='2305_nature.jpg'>"
"Summer"|"We spent the whole summer at the beach."|"Verão <i>(substantivo)</i>"|"Passamos o verão inteiro na praia."|"[sound:3463_summer.mp3]"|"<img src='3463_summer.jpg'>"
"Hotel"|"We stayed at a hotel near the beach."|"Hotel <i>(substantivo)</i>"|"Ficamos em um hotel perto da praia."|"[sound:1704_hotel.mp3]"|"<img src='1704_hotel.jpg'>"
"To Stay"|"We stayed at a nice hotel downtown."|"Ficar <i>(verbo)</i>"|"Ficamos num hotel bacana no centro."|"[sound:4491_to_stay.mp3]"|"<img src='4491_to_stay.jpg'>"
"Basement"|"We store old stuff in the basement."|"Porão/subsolo <i>(substantivo)</i>"|"Guardamos coisas velhas no porão."|"[sound:296_basement.mp3]"|"<img src='296_basement.jpg'>"
"Various"|"We talked about various topics at dinner."|"Vários <i>(adjetivo)</i>"|"Falamos sobre vários assuntos no jantar."|"[sound:4806_various.mp3]"|"<img src='4806_various.jpg'>"
"While"|"We talked for a while after class."|"Tempo <i>(substantivo)</i>"|"Conversamos por um tempo depois da aula."|"[sound:4912_while.mp3]"|"<img src='4912_while.jpg'>"
"Boat"|"We took a boat across the lake."|"Barco <i>(substantivo)</i>"|"A gente atravessou o lago de barco."|"[sound:389_boat.mp3]"|"<img src='389_boat.jpg'>"
"Cab"|"We took a cab to the airport."|"Táxi <i>(substantivo)</i>"|"Pegamos um táxi para o aeroporto."|"[sound:475_cab.mp3]"|"<img src='475_cab.jpg'>"
"Highway"|"We took the highway to get there faster."|"Rodovia / estrada <i>(substantivo)</i>"|"Pegamos a rodovia para chegar mais rápido."|"[sound:1661_highway.mp3]"|"<img src='1661_highway.jpg'>"
"Shuttle"|"We took the hotel shuttle to the airport."|"Ônibus executivo <i>(substantivo)</i>"|"Pegamos o ônibus do hotel até o aeroporto."|"[sound:3210_shuttle.mp3]"|"<img src='3210_shuttle.jpg'>"
"Noon"|"We usually eat lunch at noon."|"Meio-dia <i>(substantivo)</i>"|"A gente geralmente almoça ao meio-dia."|"[sound:2358_noon.mp3]"|"<img src='2358_noon.jpg'>"
"To Go"|"We usually go to the gym on Mondays."|"Ir <i>(verbo)</i>"|"A gente geralmente vai à academia nas segundas."|"[sound:4051_to_go.mp3]"|"<img src='4051_to_go.jpg'>"
"To Shop"|"We usually shop for groceries on Sundays."|"Fazer compras <i>(verbo)</i>"|"A gente geralmente faz compras no domingo."|"[sound:4435_to_shop.mp3]"|"<img src='4435_to_shop.jpg'>"
"To Visit"|"We visited my grandma last weekend."|"Visitar <i>(verbo)</i>"|"Nós visitamos minha vovó no fim de semana passado."|"[sound:4600_to_visit.mp3]"|"<img src='4600_to_visit.jpg'>"
"Until"|"We waited until the rain stopped."|"Até que <i>(conjunção)</i>"|"Esperamos até que a chuva parasse."|"[sound:4776_until.mp3]"|"<img src='4776_until.jpg'>"
"Bridge"|"We walked across the bridge at sunset."|"Ponte <i>(substantivo)</i>"|"A gente atravessou a ponte ao pôr do sol."|"[sound:430_bridge.mp3]"|"<img src='430_bridge.jpg'>"
"Shore"|"We walked along the shore and watched the sunset."|"Costa/beira-mar <i>(substantivo)</i>"|"Caminhamos pela beira-mar e vimos o pôr do sol."|"[sound:3197_shore.mp3]"|"<img src='3197_shore.jpg'>"
"Up"|"We walked up the stairs slowly."|"Subindo <i>(preposição)</i>"|"Subimos as escadas devagar."|"[sound:4780_up.mp3]"|"<img src='4780_up.jpg'>"
"To Wander"|"We wandered around the city for hours."|"Vagar/perambular <i>(verbo)</i>"|"Nós ficamos vagando pela cidade por horas."|"[sound:4606_to_wander.mp3]"|"<img src='4606_to_wander.jpg'>"
"Western"|"We watched a classic western movie last night."|"Faroeste <i>(adjetivo)</i>"|"Assistimos a um clássico filme de faroeste ontem à noite."|"[sound:4894_western.mp3]"|"<img src='4894_western.jpg'>"
"Comedy"|"We watched a comedy to cheer ourselves up."|"Comédia <i>(substantivo)</i>"|"Nós assistimos a uma comédia para animar."|"[sound:667_comedy.mp3]"|"<img src='667_comedy.jpg'>"
"Documentary"|"We watched a documentary about climate change."|"Documentário <i>(substantivo)</i>"|"Assistimos a um documentário sobre mudanças climáticas."|"[sound:1033_documentary.mp3]"|"<img src='1033_documentary.jpg'>"
"Show"|"We watched a great show on Netflix last night."|"Série/programa <i>(substantivo)</i>"|"Assistimos a uma série ótima na Netflix ontem à noite."|"[sound:3207_show.mp3]"|"<img src='3207_show.jpg'>"
"To Watch"|"We watched a movie last night."|"Assistir <i>(verbo)</i>"|"Nós assistimos a um filme ontem à noite."|"[sound:4612_to_watch.mp3]"|"<img src='4612_to_watch.jpg'>"
"Movie"|"We watched a really good movie last night."|"Filme <i>(substantivo)</i>"|"Assistimos a um filme muito bom ontem à noite."|"[sound:2267_movie.mp3]"|"<img src='2267_movie.jpg'>"
"Football"|"We watched the football game on Sunday."|"Futebol americano <i>(substantivo)</i>"|"Assistimos ao jogo de futebol americano no domingo."|"[sound:1414_football.mp3]"|"<img src='1414_football.jpg'>"
"Match"|"We watched the soccer match together."|"Jogo/partida <i>(substantivo)</i>"|"Assistimos à partida de futebol juntos."|"[sound:2139_match.mp3]"|"<img src='2139_match.jpg'>"
"Bay"|"We watched the sunset over the bay."|"Baía <i>(substantivo)</i>"|"Assistimos ao pôr do sol sobre a baía."|"[sound:307_bay.mp3]"|"<img src='307_bay.jpg'>"
"Sea"|"We watched the sunset over the sea."|"Mar <i>(substantivo)</i>"|"Assistimos ao pôr do sol sobre o mar."|"[sound:3110_sea.mp3]"|"<img src='3110_sea.jpg'>"
"Forest"|"We went hiking in the forest last weekend."|"Floresta <i>(substantivo)</i>"|"Fomos fazer trilha na floresta no fim de semana passado."|"[sound:1421_forest.mp3]"|"<img src='1421_forest.jpg'>"
"Lake"|"We went swimming in the lake."|"Lago <i>(substantivo)</i>"|"Fomos nadar no lago."|"[sound:1948_lake.mp3]"|"<img src='1948_lake.jpg'>"
"Exhibition"|"We went to an art exhibition downtown."|"Exposição/mostra <i>(substantivo)</i>"|"Fomos a uma exposição de arte no centro."|"[sound:1254_exhibition.mp3]"|"<img src='1254_exhibition.jpg'>"
"Funeral"|"We went to her grandfather's funeral."|"Funeral <i>(substantivo)</i>"|"Fomos ao funeral do avô dela."|"[sound:1482_funeral.mp3]"|"<img src='1482_funeral.jpg'>"
